account_id,customer_id,account_type,balance,status,opened_date,branch_id
A10872,C08797,Savings,333421.75,Active,26-02-2022,B037
A10873,C09450,Current,466324.19,Active,16-12-2025,B004
A10874,C11560,Current,359628.7,Closed,20-11-2022,B013
A10875,C05180,Current,314504.68,Closed,25-12-2025,B012
A10876,C00505,Current,147892.54,Closed,06-06-2023,B032
A10877,C06593,Savings,37131.92,Active,02-07-2023,B044
A10878,C05562,Current,31863.17,Closed,07-02-2023,B037
A10879,C08657,Current,119881.21,Active,11-10-2025,B023
A10880,C06767,Savings,-337479.21,Active,08-09-2024,B041
A10881,C01439,Savings,432819.4,Active,12-03-2023,B029
A10882,C01788,Savings,257853.49,Active,08-01-2025,B021
A10883,C03253,Current,211099.67,Active,01-11-2021,B023
A10884,C01107,Savings,225860.06,Active,23-06-2024,B025
A10885,C01966,Current,5683.01,Closed,25-01-2026,B008
A10886,C02108,Current,248362.19,Active,05-04-2024,B046
A10887,C02462,Savings,192206.64,Closed,29-03-2026,B008
A10888,C03861,Current,320726.3,Active,02-06-2025,B030
A10889,C07459,Savings,446465.19,Closed,28-02-2023,B025
A10890,C06634,Savings,195083.51,Closed,26-04-2025,B026
A10891,C04729,Current,309355.17,Active,12-04-2026,B037
A10892,C00210,Savings,328734.21,Active,28-05-2022,B031
A10893,C01669,Savings,413349.42,Closed,09-04-2023,B014
A10894,C07205,Current,-270857.77,Closed,09-08-2024,B006
A10895,C06918,Current,851.04,Closed,08-04-2023,B047
A10896,C11861,Current,112192.14,Closed,01-12-2021,B001
A10897,C11300,Current,184885.14,Closed,24-12-2025,B047
A10898,C10180,Current,18865.56,Closed,04-11-2023,B043
A10899,C03072,Current,86345.4,Active,24-09-2022,B034
A10900,C08875,Current,430436.65,Active,02-05-2021,B025
A10901,C10658,Savings,336786.96,Closed,05-07-2025,B022
A10902,C01562,Savings,223182.48,Closed,28-05-2022,B012
A10903,C05659,Savings,316258.23,Closed,02-12-2021,B006
A10904,C03308,Savings,289252.72,Closed,20-05-2024,B031
A10905,C10017,Current,201024.6,Active,12-04-2023,B046
A10906,C06921,Current,94427.47,Closed,27-11-2023,B049
A10907,C00280,Current,265093.51,Closed,28-07-2022,B030
A10908,C10227,Current,90253.21,Closed,17-01-2025,B036
A10909,C02390,Current,211873.37,Closed,16-10-2022,B049
A10910,C08337,Savings,383220.35,Active,06-02-2023,B031
A10911,C06460,Savings,435902.89,Active,14-01-2022,B032
A10912,C05841,Savings,117357.95,Active,28-01-2023,B036
A10913,C09956,Current,6135.69,Closed,09-10-2025,B034
A10914,C08855,Savings,445738.07,Closed,23-03-2024,B029
A10915,C00338,Current,269200.87,Closed,15-10-2025,B048
A10916,C02802,Current,411040.4,Active,12-02-2023,B040
A10917,C04796,Current,38518.48,Closed,17-05-2021,B042
A10918,C01462,Savings,1159.31,Active,27-03-2025,B022
A10919,C04238,Savings,341891.92,Active,07-09-2025,B030
A10920,C00257,Savings,244300.56,Closed,26-12-2025,B011
A10921,C05990,Current,476766.53,Closed,01-11-2021,B020
A10922,C02354,Savings,296509.78,Active,25-12-2024,B021
A10923,C04139,Savings,49278.56,Closed,07-09-2024,B044
A10924,C00228,Current,317499.91,Active,03-03-2022,B000
A10925,C05018,Current,209112.82,Active,28-08-2022,B042
A10926,C04316,Savings,338607.27,Closed,13-10-2025,B023
A10927,C07042,Savings,152126.13,Closed,09-12-2025,B044
A10928,C07991,Current,70717.87,Closed,16-06-2023,B006
A10929,C02226,Current,429727.49,Active,02-02-2022,B039
A10930,C02353,Current,293985.18,Active,31-12-2025,B019
A10931,C04876,Savings,464065.38,Active,30-01-2025,B030
A10932,C05372,Savings,229926.95,Closed,11-04-2024,B005
A10933,C07527,Savings,432547.65,Closed,16-11-2022,B013
A10934,C09971,Savings,304096.5,Closed,05-07-2021,B046
A10935,C04571,Savings,478358.51,Closed,18-11-2022,B045
A10936,C11670,Current,375989.09,Active,30-06-2021,B042
A10937,C08096,Savings,437963.81,Closed,05-10-2022,B009
A10938,C09644,Savings,149459.42,Active,23-09-2024,B020
A10939,C04860,Current,488763.46,Closed,15-04-2026,B012
A10940,C05514,Current,395366.49,Closed,28-08-2025,B049
A10941,C07371,Savings,481193.39,Active,04-06-2023,B049
A10942,C11887,Current,105624.37,Active,10-03-2024,B046
A10943,C05016,Savings,11591.15,Closed,12-06-2024,B001
A10944,C07198,Savings,41932.33,Closed,04-11-2024,B015
A10945,C03598,Savings,211060.74,Active,13-05-2023,B002
A10946,C00861,Savings,66788.23,Active,13-08-2025,B007
A10947,C10170,Savings,427765.15,Closed,29-12-2025,B016
A10948,C04829,Current,105013.96,Closed,18-07-2025,B032
A10949,C00298,Current,448083.79,Active,08-02-2026,B009
A10950,C00868,Current,28530.71,Closed,13-01-2022,B042
A10951,C09832,Savings,45077.01,Active,10-08-2024,B036
A10952,C05933,Current,196701.5,Active,21-03-2023,B013
A10953,C07726,Savings,445823.78,Closed,23-08-2021,B020
A10954,C00759,Savings,319700.22,Closed,04-07-2022,B044
A10955,C10354,Savings,489360.2,Closed,10-04-2023,B024
A10956,C11629,Savings,251324.14,Active,27-11-2022,B043
A10957,C05634,Current,161162.31,Closed,18-10-2024,B021
A10958,C06868,Savings,216272.73,Closed,10-02-2026,B038
A10959,C99999,Savings,111680.52,Closed,23-01-2023,B042
A10960,C10515,Current,299627.73,Closed,12-02-2024,B011
A10961,C04356,Savings,342036.31,Closed,06-09-2023,B023
A10962,C09706,Current,256876.75,Active,24-05-2021,B011
A10963,C00140,Current,30050.89,Active,24-04-2026,B028
A10964,C09975,Current,481290.9,Active,04-11-2023,B021
A10965,C08699,Savings,360794.55,Active,02-05-2021,B036
A10966,C05459,Savings,331292.1,Closed,21-04-2024,B013
A10967,C05161,Current,428975.4,Closed,04-05-2021,B007
A10968,C03458,Savings,176587.41,Active,06-07-2022,B010
A10969,C03414,Savings,171837.81,Closed,06-08-2025,B032
A10970,C07275,Current,321589.77,Closed,26-10-2024,B000
A10971,C00188,Savings,497227.35,Closed,03-12-2025,B009
A10972,C06703,Current,341578.81,Closed,13-03-2023,B005
A10973,C04198,Savings,323288.17,Closed,17-06-2021,B039
A10974,C04669,Savings,429908.43,Active,14-01-2022,B033
A10975,C11304,Savings,49100.74,Active,23-08-2025,B044
A10976,C09468,Savings,71885.28,Active,15-10-2024,B044
A10977,C00588,Current,363839.49,Active,21-11-2022,B045
A10978,C09851,Savings,6550.68,Active,02-08-2021,B021
A10979,C99999,Current,443062.95,Active,04-09-2025,B047
A10980,C11295,Current,499644.82,Active,11-12-2021,B027
A10981,C09346,Savings,301285.14,Active,07-12-2021,B003
A10982,C07752,Savings,288318.15,Active,25-06-2024,B007
A10983,C03100,Current,178326.75,Active,01-01-2025,B015
A10984,C11991,Current,464083.97,Closed,09-05-2025,B036
A10985,C05980,Current,319337.34,Active,27-01-2026,B033
A10986,C03704,Current,406151.03,Active,18-05-2021,B010
A10987,C03061,Current,432902.36,Active,26-10-2021,B014
A10988,C06349,Savings,402510.89,Closed,08-08-2021,B023
A10989,C04713,Savings,130807.02,Active,25-07-2023,B030
A10990,C02027,Current,59179.18,Active,29-11-2021,B047
A10991,C07758,Savings,176080.75,Active,13-11-2021,B035
A10992,C09995,Savings,164605.53,Closed,15-05-2025,B001
A10993,C10183,Current,491726.99,Closed,03-09-2023,B029
A10994,C09725,Savings,22014.47,Closed,31-08-2023,B030
A10995,C03433,Current,386847.25,Active,28-11-2022,B037
A10996,C10850,Savings,491325.8,Active,28-05-2024,B012
A10997,C02746,Current,30060.44,Closed,22-11-2023,B040
A10998,C08587,Savings,433492.22,Active,13-06-2024,B024
A10999,C01540,Current,369400.88,Active,08-01-2024,B035
A11000,C07425,Savings,357124.71,Closed,09-02-2023,B031
A11001,C01356,Current,323404.96,Active,29-05-2023,B019
A11002,C01461,Savings,137264.41,Active,09-08-2022,B016
A11003,C00650,Savings,447044.92,Active,01-11-2021,B036
A11004,C08767,Savings,457039.71,Active,12-08-2022,B012
A11005,C02945,Current,298037,Active,13-02-2025,B016
A11006,C05647,Savings,226360.4,Active,15-02-2023,B005
A11007,C05619,Current,430518.99,Closed,09-04-2025,B041
A11008,C01063,Savings,190113.18,Closed,17-11-2023,B004
A11009,C05631,Savings,181544.99,Closed,02-02-2023,B040
A11010,C08234,Savings,112913.17,Active,02-12-2021,B008
A11011,C07025,Current,252944.77,Closed,13-07-2022,B013
A11012,C03800,Savings,43480.36,Active,19-04-2023,B003
A11013,C99999,Savings,10617.47,Active,28-09-2021,B040
A11014,C02772,Savings,43837.74,Closed,04-12-2022,B042
A11015,C05987,Savings,77769.9,Active,31-08-2024,B015
A11016,C07648,Current,86937.8,Closed,20-07-2025,B049
A11017,C05090,Savings,381361.25,Active,11-08-2024,B011
A11018,C00632,Current,114646.64,Active,11-09-2022,B049
A11019,C06070,Savings,257419.25,Closed,01-01-2022,B015
A11020,C06763,Savings,343881.1,Closed,11-08-2022,B030
A11021,C06167,Current,203631.41,Active,20-08-2021,B004
A11022,C04295,Savings,240744.69,Active,11-10-2025,B047
A11023,C09857,Current,319235.09,Active,08-08-2022,B001
A11024,C01322,Current,359665.15,Closed,15-12-2022,B013
A11025,C11904,Savings,453703.97,Active,14-04-2022,B033
A11026,C08133,Current,239646.34,Closed,06-07-2024,B008
A11027,C10295,Current,217706.91,Active,06-10-2022,B021
A11028,C09480,Savings,353742.32,Closed,10-03-2025,B031
A11029,C00688,Savings,266147.36,Active,08-12-2023,B001
A11030,C02870,Savings,355409.16,Closed,14-04-2026,B034
A11031,C06158,Savings,431056.7,Active,09-02-2023,B049
A11032,C01051,Current,93126.8,Closed,27-07-2023,B010
A11033,C07865,Current,203498.82,Active,17-11-2023,B042
A11034,C06636,Current,72110.56,Closed,26-02-2024,B014
A11035,C11619,Current,193973.1,Active,19-10-2022,B014
A11036,C04997,Current,285563.83,Active,20-01-2023,B042
A11037,C01848,Savings,114463.86,Active,12-06-2022,B002
A11038,C04314,Savings,-494018.6,Closed,23-08-2022,B023
A11039,C07932,Savings,12451.31,Active,14-08-2022,B012
A11040,C03135,Current,226958.67,Closed,02-05-2024,B002
A11041,C08177,Savings,332160.15,Closed,13-02-2024,B042
A11042,C01294,Savings,180920.14,Closed,26-08-2024,B039
A11043,C04639,Current,119146.23,Closed,14-06-2022,B013
A11044,C03875,Current,475003.32,Active,06-03-2025,B009
A11045,C03704,Current,67596.48,Active,16-10-2022,B009
A11046,C09909,Savings,207496.97,Closed,05-06-2023,B041
A11047,C03799,Savings,-27339.17,Closed,15-08-2022,B014
A11048,C00846,Savings,82390.12,Active,20-06-2022,B048
A11049,C06025,Current,22151.78,Active,12-07-2021,B000
A11050,C04915,Savings,302150.21,Active,03-06-2021,B049
A11051,C01149,Savings,80298.07,Closed,20-10-2025,B016
A11052,C01695,Savings,169314.7,Active,10-06-2024,B029
A11053,C03046,Current,38961.88,Closed,09-11-2021,B047
A11054,C07530,Savings,458428.25,Active,21-07-2025,B049
A11055,C06966,Current,52630.96,Closed,24-10-2021,B044
A11056,C00143,Current,343372.63,Active,29-01-2025,B043
A11057,C02189,Savings,408455.01,Active,10-02-2022,B025
A11058,C06707,Current,318133.61,Closed,20-02-2024,B033
A11059,C07281,Current,151116.59,Closed,16-06-2023,B007
A11060,C07058,Savings,487130.91,Closed,23-08-2023,B016
A11061,C01897,Savings,50871.82,Closed,29-09-2022,B010
A11062,C04225,Savings,341354.68,Active,01-12-2023,B031
A11063,C06719,Savings,61239.66,Active,19-03-2024,B000
A11064,C02900,Current,624.64,Closed,18-07-2024,B009
A11065,C07743,Savings,471654.99,Active,08-05-2025,B021
A11066,C07786,Current,264665.54,Active,24-06-2021,B039
A11067,C03775,Savings,426929.14,Active,02-02-2026,B009
A11068,C04692,Current,74281.14,Active,12-03-2024,B047
A11069,C04225,Current,310216.24,Closed,28-09-2022,B021
A11070,C08905,Savings,42544.25,Closed,31-10-2025,B038
A11071,C08690,Savings,119973.29,Active,01-04-2022,B027
A11072,C03537,Current,123454.21,Active,23-05-2023,B000
A11073,C04833,Current,127884.46,Closed,14-10-2021,B045
A11074,C99999,Savings,426459.06,Closed,01-02-2024,B011
A11075,C05078,Savings,149935.61,Active,20-05-2025,B048
A11076,C01638,Current,212965.33,Closed,08-06-2021,B042
A11077,C09810,Current,214700.01,Active,01-07-2021,B049
A11078,C06660,Savings,250096.72,Active,04-04-2023,B028
A11079,C06836,Current,42134.71,Closed,08-12-2021,B028
A11080,C01741,Current,66277.53,Closed,17-02-2022,B020
A11081,C02194,Savings,218940.29,Closed,10-01-2025,B048
A11082,C06267,Savings,261102.55,Closed,11-06-2021,B034
A11083,C03115,Savings,494536.74,Closed,13-06-2024,B024
A11084,C11165,Current,361669.33,Active,25-10-2021,B049
A11085,C06643,Savings,119479.76,Closed,19-01-2022,B008
A11086,C00506,Current,68237.84,Closed,26-05-2023,B045
A11087,C05691,Current,260876.86,Active,02-07-2021,B041
A11088,C01323,Current,351949.18,Active,16-09-2023,B044
A11089,C11935,Savings,93521.85,Closed,17-09-2023,B023
A11090,C11990,Current,264611.01,Active,26-02-2026,B040
A11091,C04022,Current,364699.47,Closed,21-02-2022,B000
A11092,C00597,Current,211634.22,Active,16-08-2024,B048
A11093,C05194,Savings,234725.29,Active,01-01-2023,B004
A11094,C05729,Current,245638.11,Closed,28-01-2024,B029
A11095,C02103,Current,371736.88,Active,27-12-2025,B033
A11096,C08472,Current,213917.2,Active,26-11-2022,B047
A11097,C03176,Current,229534.62,Closed,18-12-2023,B032
A11098,C04040,Current,463084.03,Closed,01-08-2023,B028
A11099,C08800,Current,65901.69,Closed,26-06-2024,B026
A11100,C09943,Current,211873,Closed,10-02-2022,B045
A11101,C10576,Savings,81168.66,Closed,08-06-2021,B002
A11102,C09442,Savings,211189.87,Active,11-01-2023,B031
A11103,C07041,Current,494948.68,Active,13-05-2023,B002
A11104,C01746,Current,132113.18,Closed,15-05-2024,B035
A11105,C03407,Current,289566.05,Active,20-06-2023,B032
A11106,C08458,Savings,331830.95,Active,19-10-2025,B036
A11107,C05841,Savings,-173936.99,Active,26-02-2023,B048
A11108,C04758,Current,83652.07,Active,20-12-2025,B017
A11109,C02028,Savings,409656.66,Closed,08-06-2023,B010
A11110,C10021,Current,-459912.2,Closed,15-12-2021,B008
A11111,C10235,Current,438509.77,Closed,19-05-2025,B004
A11112,C07118,Current,376944.27,Active,26-11-2025,B026
A11113,C05760,Savings,476123.1,Closed,11-10-2025,B040
A11114,C00639,Current,75109.91,Active,04-05-2024,B042
A11115,C11114,Savings,156133.37,Closed,31-07-2024,B013
A11116,C01576,Current,278436.62,Active,01-10-2023,B030
A11117,C05108,Savings,-499503.87,Closed,18-03-2022,B015
A11118,C06116,Current,25505.62,Active,27-11-2023,B032
A11119,C02722,Current,304223.05,Closed,19-08-2024,B020
A11120,C03715,Current,480121.72,Closed,13-06-2021,B024
A11121,C03572,Current,479764.79,Active,26-01-2023,B032
A11122,C03346,Savings,132121.76,Closed,11-01-2026,B015
A11123,C05756,Savings,280302.14,Closed,25-01-2023,B010
A11124,C00174,Savings,354023.31,Active,01-12-2021,B032
A11125,C00919,Current,295734.38,Active,22-07-2022,B049
A11126,C03132,Savings,153284.85,Closed,28-09-2025,B030
A11127,C03209,Current,76612,Active,08-05-2024,B020
A11128,C00364,Savings,64805.99,Closed,30-09-2022,B006
A11129,C05147,Savings,108347.6,Closed,04-05-2024,B047
A11130,C11299,Current,158316.27,Closed,05-01-2024,B048
A11131,C09874,Current,339353.71,Closed,02-01-2023,B046
A11132,C03346,Savings,180159.24,Closed,27-03-2026,B020
A11133,C10419,Savings,97656.95,Closed,17-11-2021,B024
A11134,C09884,Savings,19157.14,Closed,06-05-2024,B009
A11135,C10983,Current,359595.39,Closed,18-07-2024,B007
A11136,C02874,Current,116754.48,Closed,02-03-2022,B026
A11137,C07957,Current,487285.32,Closed,13-12-2022,B010
A11138,C05078,Savings,126285.69,Active,24-02-2024,B026
A11139,C06718,Current,426034.92,Closed,05-05-2023,B023
A11140,C06816,Savings,46624.02,Closed,03-04-2023,B034
A11141,C00287,Current,156726.7,Active,20-04-2026,B010
A11142,C00123,Current,482152.49,Closed,23-02-2025,B023
A11143,C01434,Current,251730.02,Closed,27-07-2025,B023
A11144,C04744,Current,61752.85,Closed,10-07-2025,B032
A11145,C00971,Savings,203732.86,Active,07-10-2022,B047
A11146,C05220,Savings,429171.35,Closed,23-11-2021,B049
A11147,C07398,Savings,52383.35,Active,06-10-2025,B005
A11148,C10681,Savings,379604.18,Active,07-04-2026,B026
A11149,C04221,Savings,144180.95,Closed,28-05-2024,B022
A11150,C10896,Current,84819.33,Active,13-08-2024,B040
A11151,C00539,Savings,478100.52,Active,16-03-2025,B040
A11152,C08197,Current,223417.53,Closed,28-10-2024,B025
A11153,C01751,Savings,460236.19,Active,25-11-2023,B011
A11154,C10037,Savings,206088.5,Active,11-02-2025,B045
A11155,C02616,Savings,284557.69,Closed,29-07-2024,B003
A11156,C03456,Savings,211762.22,Active,04-03-2026,B030
A11157,C00259,Current,172065.28,Active,11-10-2024,B009
A11158,C00908,Savings,260702.58,Closed,04-06-2023,B049
A11159,C06983,Savings,168790.62,Closed,29-01-2023,B020
A11160,C10963,Savings,31241.49,Closed,02-04-2023,B040
A11161,C09469,Savings,11865.15,Active,23-01-2025,B006
A11162,C04440,Savings,-375211.86,Closed,27-09-2025,B015
A11163,C10903,Current,140678.95,Closed,17-07-2024,B037
A11164,C09230,Savings,324566.41,Active,17-11-2021,B024
A11165,C08596,Current,269697.79,Closed,19-09-2025,B046
A11166,C05191,Savings,494945.41,Closed,09-01-2023,B012
A11167,C06626,Savings,476283.68,Closed,25-01-2024,B045
A11168,C11327,Savings,478073.79,Active,12-09-2025,B001
A11169,C10884,Current,204398.87,Active,13-01-2024,B000
A11170,C08950,Savings,123401.63,Active,27-06-2024,B001
A11171,C07946,Current,80413.93,Active,13-03-2024,B049
A11172,C10747,Current,270081.18,Closed,04-03-2023,B032
A11173,C02300,Savings,248309.99,Active,06-09-2023,B025
A11174,C09697,Current,92636.12,Closed,28-06-2024,B028
A11175,C02424,Current,112653.12,Closed,13-12-2024,B023
A11176,C04202,Savings,305439.07,Closed,08-02-2025,B033
A11177,C11748,Current,305793.05,Closed,14-05-2021,B005
A11178,C02213,Savings,149851.49,Closed,14-10-2022,B007
A11179,C07171,Savings,28166.53,Active,28-05-2022,B009
A11180,C00917,Savings,299653.25,Closed,28-09-2023,B002
A11181,C10118,Savings,97631.84,Active,09-08-2022,B042
A11182,C10158,Savings,54592.64,Closed,19-11-2024,B045
A11183,C02997,Savings,84002.23,Closed,10-03-2025,B020
A11184,C04809,Savings,46514.94,Closed,06-09-2025,B005
A11185,C04567,Savings,453130.7,Closed,01-04-2025,B010
A11186,C07601,Current,52559.02,Active,03-08-2024,B019
A11187,C00181,Savings,127746.49,Closed,22-09-2022,B013
A11188,C11187,Savings,393190.21,Active,04-07-2025,B013
A11189,C03157,Current,484075.29,Active,23-12-2025,B001
A11190,C06914,Savings,166916.19,Closed,21-11-2024,B031
A11191,C03506,Current,375769.89,Closed,05-09-2022,B025
A11192,C06930,Savings,467284.42,Closed,25-02-2025,B014
A11193,C08722,Current,-262678.84,Closed,29-09-2024,B009
A11194,C00457,Savings,296255.93,Closed,06-09-2021,B049
A11195,C03879,Savings,209956.25,Active,04-04-2024,B022
A11196,C10152,Savings,318991.8,Closed,07-09-2025,B014
A11197,C07431,Current,449901.84,Closed,15-01-2024,B037
A11198,C06992,Current,67234.79,Closed,04-10-2022,B000
A11199,C08149,Savings,187146.84,Closed,03-07-2021,B026
A11200,C03949,Current,233986.88,Closed,27-08-2024,B021
A11201,C07548,Savings,162515.56,Closed,14-04-2023,B042
A11202,C03525,Current,59318.48,Closed,04-10-2023,B004
A11203,C08956,Savings,284192.56,Active,31-08-2024,B042
A11204,C11873,Savings,487005.32,Closed,19-03-2025,B043
A11205,C08123,Savings,402004.34,Active,28-04-2024,B047
A11206,C07357,Savings,184886.28,Closed,14-01-2026,B046
A11207,C02164,Current,219587.51,Closed,20-11-2024,B022
A11208,C09226,Savings,162746.46,Closed,24-02-2022,B026
A11209,C04568,Savings,151284.02,Closed,03-02-2024,B048
A11210,C06975,Current,313544.52,Closed,28-03-2025,B001
A11211,C05189,Savings,150851.94,Active,08-10-2023,B023
A11212,C02137,Current,38987.76,Active,05-08-2021,B005
A11213,C07316,Savings,257160.05,Closed,01-08-2021,B001
A11214,C06107,Savings,122527.57,Closed,08-01-2024,B020
A11215,C02234,Savings,-113304.81,Active,10-04-2022,B005
A11216,C01078,Current,81343.92,Active,21-02-2026,B016
A11217,C08756,Savings,417749.88,Closed,05-09-2022,B032
A11218,C05748,Savings,28260.81,Active,25-02-2024,B000
A11219,C02941,Current,79465.09,Closed,13-01-2025,B001
A11220,C11490,Savings,311816.34,Active,28-07-2025,B043
A11221,C09742,Savings,80291.19,Active,23-02-2025,B023
A11222,C09923,Current,450304.41,Active,04-03-2024,B021
A11223,C08806,Current,137912.53,Closed,22-10-2021,B006
A11224,C00312,Savings,472308.5,Active,10-09-2021,B043
A11225,C06345,Savings,233139.03,Closed,03-08-2021,B009
A11226,C07364,Current,488788.95,Closed,22-06-2021,B048
A11227,C04307,Savings,97298.42,Active,20-04-2022,B047
A11228,C00161,Current,11854.11,Closed,25-11-2023,B023
A11229,C11042,Current,357674.55,Closed,20-04-2022,B037
A11230,C03070,Savings,12333.15,Active,28-08-2024,B041
A11231,C07822,Savings,99153.18,Closed,09-10-2022,B032
A11232,C00714,Current,466459.42,Closed,07-02-2022,B044
A11233,C09915,Current,161317.3,Closed,24-03-2023,B028
A11234,C03939,Current,293944.68,Closed,09-01-2024,B017
A11235,C99999,Savings,371002.46,Closed,06-07-2025,B020
A11236,C08524,Current,199093.52,Active,18-03-2024,B036
A11237,C10391,Savings,195893.16,Active,13-11-2023,B019
A11238,C03033,Current,139035.16,Active,18-04-2022,B037
A11239,C00338,Savings,198652.5,Closed,01-09-2024,B005
A11240,C04828,Savings,379489.48,Closed,10-08-2024,B001
A11241,C11607,Savings,196502.15,Active,04-07-2021,B034
A11242,C08120,Savings,151308.3,Closed,11-03-2026,B012
A11243,C10650,Savings,281859.49,Closed,19-05-2022,B025
A11244,C05622,Savings,491267.59,Active,04-07-2025,B046
A11245,C05057,Savings,269089.97,Closed,09-04-2024,B005
A11246,C10173,Current,9221.71,Closed,21-12-2022,B003
A11247,C10058,Savings,338988.25,Closed,19-03-2023,B007
A11248,C06651,Current,258326.93,Closed,12-03-2024,B001
A11249,C07997,Savings,146948.89,Active,01-03-2025,B040
A11250,C03134,Current,28022.49,Active,13-09-2024,B004
A11251,C00911,Current,316810.33,Closed,07-11-2021,B035
A11252,C11481,Savings,147838.36,Closed,25-04-2025,B015
A11253,C02595,Current,79896.65,Active,20-02-2023,B009
A11254,C03558,Current,-295599.7,Active,20-12-2022,B019
A11255,C10635,Current,472442.1,Closed,08-04-2022,B036
A11256,C10934,Current,223732.27,Active,12-06-2024,B037
A11257,C07026,Current,5903.68,Active,02-04-2026,B022
A11258,C05063,Current,430564.5,Active,15-05-2021,B039
A11259,C04539,Current,103191.43,Active,06-10-2024,B011
A11260,C05018,Current,2097.32,Active,27-07-2025,B039
A11261,C04038,Savings,971.67,Closed,28-03-2023,B003
A11262,C08009,Savings,388387.69,Closed,04-04-2025,B012
A11263,C03852,Savings,398694.31,Closed,03-11-2025,B022
A11264,C04443,Current,378850.1,Active,28-09-2025,B019
A11265,C07380,Savings,310230.27,Closed,16-11-2022,B007
A11266,C09026,Savings,113853.02,Closed,28-04-2024,B008
A11267,C09574,Current,4459.51,Closed,05-10-2025,B034
A11268,C09049,Current,162362.72,Closed,26-12-2021,B018
A11269,C01421,Savings,327930.69,Active,28-06-2025,B003
A11270,C10562,Current,183882.74,Active,01-10-2025,B010
A11271,C11259,Current,259708.88,Closed,28-06-2022,B043
A11272,C05558,Current,54066.67,Closed,15-12-2025,B041
A11273,C01458,Savings,455659.96,Closed,05-07-2021,B046
A11274,C10817,Savings,335541.82,Closed,07-11-2022,B040
A11275,C11539,Savings,445941.01,Closed,12-04-2025,B045
A11276,C00524,Current,359382.66,Closed,19-06-2025,B001
A11277,C11714,Savings,427002.04,Closed,11-10-2025,B035
A11278,C01431,Current,172089.67,Closed,25-10-2024,B044
A11279,C05478,Current,250168.33,Closed,14-09-2024,B025
A11280,C02302,Current,388190.95,Active,14-12-2022,B008
A11281,C00099,Savings,239251.72,Active,25-11-2022,B006
A11282,C01449,Savings,422319.17,Closed,11-02-2024,B015
A11283,C11651,Savings,318396.9,Closed,03-10-2024,B044
A11284,C08652,Current,127590.98,Active,01-07-2022,B035
A11285,C09903,Current,407725.15,Active,01-07-2023,B009
A11286,C09785,Savings,448115.8,Closed,16-08-2021,B001
A11287,C08395,Current,288870.76,Active,15-05-2021,B045
A11288,C01876,Current,456402.76,Closed,18-02-2022,B019
A11289,C00911,Current,281588.13,Active,01-11-2024,B001
A11290,C06675,Savings,194472.3,Active,14-03-2023,B044
A11291,C11707,Current,68356.69,Active,30-10-2024,B007
A11292,C11513,Current,459435.38,Closed,27-07-2025,B010
A11293,C04588,Current,314169.99,Closed,13-01-2022,B001
A11294,C10193,Savings,116675.29,Closed,20-04-2024,B012
A11295,C01592,Savings,385913.4,Closed,24-06-2024,B004
A11296,C10405,Current,492159.99,Active,29-05-2022,B042
A11297,C02031,Savings,457429.18,Closed,18-08-2023,B010
A11298,C04560,Savings,18105.29,Active,07-03-2023,B004
A11299,C02015,Savings,213126.38,Closed,26-08-2025,B019
A11300,C11084,Savings,350307.09,Closed,22-11-2025,B005
A11301,C01184,Savings,292115.97,Closed,18-09-2025,B045
A11302,C10495,Current,134756.65,Closed,22-02-2023,B019
A11303,C07743,Current,31917.62,Closed,03-08-2021,B034
A11304,C04281,Savings,339938.08,Closed,23-08-2023,B028
A11305,C08932,Savings,445169.71,Active,01-09-2021,B026
A11306,C02408,Current,490772.26,Closed,27-08-2025,B031
A11307,C07624,Savings,422351,Closed,18-02-2022,B038
A11308,C11269,Savings,305306.73,Active,22-02-2022,B005
A11309,C00383,Savings,62154.83,Closed,24-03-2024,B023
A11310,C02596,Current,262963.61,Active,22-05-2021,B004
A11311,C07012,Current,99988.47,Closed,15-10-2024,B026
A11312,C11447,Savings,436555.06,Closed,05-12-2024,B041
A11313,C02662,Savings,286797.39,Active,20-08-2023,B021
A11314,C06972,Savings,221185.19,Closed,31-07-2022,B023
A11315,C05830,Savings,155262.09,Active,19-07-2023,B011
A11316,C08764,Savings,34106.56,Active,15-12-2022,B009
A11317,C06156,Current,429708.81,Active,02-06-2022,B022
A11318,C11972,Current,265340.74,Closed,15-10-2021,B030
A11319,C10607,Savings,53929.84,Active,16-04-2023,B044
A11320,C08481,Savings,357584.85,Closed,29-04-2023,B028
A11321,C08388,Savings,497868.17,Active,13-08-2023,B043
A11322,C03853,Current,305784.88,Closed,25-02-2026,B008
A11323,C02708,Savings,409661.07,Active,16-07-2024,B005
A11324,C01597,Current,329616.16,Closed,01-03-2026,B013
A11325,C02032,Current,334307.06,Active,07-04-2024,B015
A11326,C01031,Savings,169276.37,Active,25-07-2025,B029
A11327,C02289,Current,416922.31,Closed,23-09-2021,B041
A11328,C04147,Current,495924.26,Active,23-05-2024,B017
A11329,C08826,Current,450963.5,Closed,06-05-2023,B019
A11330,C05976,Savings,-463671.53,Closed,28-07-2023,B004
A11331,C06313,Savings,120823.28,Closed,19-08-2023,B010
A11332,C03021,Savings,404174.97,Active,14-05-2022,B006
A11333,C09843,Current,216668.59,Active,19-03-2026,B032
A11334,C10346,Current,84851.44,Closed,06-12-2023,B029
A11335,C02931,Current,284911.25,Active,06-05-2021,B043
