customer_id,loan_amount,balance
C01093,3965237.81,106565.71
C01093,3965237.81,329687.44
C00440,1187909.63,65774.4
C07550,2925462.22,63773.94
C07381,2372063.18,69462.12
C11111,4333737.81,430014.81
C10045,1367637.82,64451.19
C10717,2662323.54,-100496.01
C08653,4666921.16,113005.82
C08653,4666921.16,179403.96
C11281,3965075.52,125846.13
C03895,4692516.34,374965.36
C00890,1557106.38,97858.51
C02489,262950.67,15650.08
C11499,940440.04,35912.09
C03812,626984.46,29618.92
C04373,3790113.39,26447.03
C04373,3790113.39,183861.95
C06210,4141729.31,247413.54
C08720,4553071.04,71287.82
C08720,4553071.04,246987.67
C02951,3582192.53,136927.47
C07350,4999654.47,319450.23
C10690,3749922.87,294761.94
C11368,3547793.43,252684.16
C00582,2406035.9,200408.87
C03760,1847621.01,88241.87
C03760,1847621.01,177606.84
C03666,2506371.07,82698.27
C01407,4164676.89,246751.15
C04210,2228391.06,148547.57
C06930,1120433.62,-287668.66
C03041,2858458.91,89926.84
C02028,554445.21,-302353.36
C02028,554445.21,6739.4
C05705,4718714.29,389407.81
C02266,4796642.33,142112.78
C02266,4796642.33,321243.98
C11922,3347035.94,116739.43
C11922,3347035.94,134108.91
C11922,3347035.94,165618.25
C01480,2686237.07,157076.34
C01480,2686237.07,247814.74
C11894,4654422.81,259236.12
C08210,4283862.94,76658.66
C07662,3114619.74,2951.03
C07662,3114619.74,13853.24
C07662,3114619.74,301000.7
C10416,1958032.52,-404454.33
C07052,3549246.71,236457.95
C07976,4955824.67,426236.69
C08280,687841.82,4914.94
C09562,2032674.11,66585.59
C05194,3354160.62,234725.29
C02523,4804438.33,13934.04
C02523,4804438.33,220575.46
C02234,1848384.19,-113304.81
C02234,1848384.19,18264.94
C06530,1111351.62,21427.69
C06530,1111351.62,103834.68
C03997,4092774.79,80459.08
C05330,2875827.21,52935.4
C05330,2875827.21,145567.93
C05330,2875827.21,279317.11
C01030,2576615.19,191248.56
C02214,2338812.91,218912.68
C02214,2338812.91,225891.51
C05132,2855701.58,205186.18
C00033,1211955.37,50513.09
C07415,2544613.0,57550.43
C07560,470869.79,-389063.27
C06148,4717221.7,42205.33
C04575,225910.4,21549.24
C10877,2297647.24,147795.33
C00015,2832395.96,117671.27
C04963,1352222.55,13218.98
C06141,2007136.78,64604.31
C10318,4545487.69,12235.32
C07260,3692548.89,87716.41
C04906,4962461.58,43495.36
C04906,4962461.58,492972.26
C05312,3952957.44,31642.84
C05312,3952957.44,193971.35
C01975,3041179.74,155376.97
C01975,3041179.74,246146.73
C03816,1528414.17,120253.43
C05762,4563997.76,264747.04
C05762,4563997.76,373025.01
C06558,3654238.23,230885.05
C06558,3654238.23,260075.55
C03462,4688861.64,234643.59
C03462,4688861.64,366160.15
C05676,4812035.91,412735.11
C10077,2822630.75,109922.04
C10079,4723613.91,308392.7
C01522,4967613.36,252083.19
C07502,2095929.86,61395.63
C02220,3603197.25,8537.92
C02220,3603197.25,237153.47
C00161,830405.99,11854.11
C01070,3851297.11,72779.24
C04111,2410096.48,70049.16
C11044,2392339.89,218035.27
C07822,1407522.46,99153.18
C08171,3919227.03,172509.44
C09753,3286466.52,71922.99
C09753,3286466.52,230273.46
C03313,4615079.23,152199.61
C03313,4615079.23,260581.11
C03313,4615079.23,309712.06
C10304,4730883.22,128743.33
C01193,4608487.44,-99089.29
C01193,4608487.44,199745.04
C01193,4608487.44,353489.07
C06671,4801433.57,243087.62
C09767,2559159.87,154512.6
C01042,2827821.92,218234.63
C01004,2806708.63,227307.83
C06943,2305449.01,159348.52
C10823,671930.78,66465.29
C05814,3528257.95,120633.65
C05034,2638800.73,105765.41
C00184,2637875.24,211253.06
C00184,2637875.24,254992.08
C05911,3813485.94,320239.36
C10523,2991881.69,83412.55
C08991,3698532.24,148035.31
C04230,4346887.63,311551.58
C05429,3591150.31,20219.67
C08808,3404721.5,212539.59
C09308,4532948.38,268253.12
C11298,2564941.35,620.55
C11298,2564941.35,182155.51
C11749,1708630.03,11989.36
C04760,1067204.52,6143.53
C09339,4460436.99,187049.74
C02241,2345019.25,45329.33
C00064,3855758.65,296335.29
C04048,3868693.72,31808.07
C09563,4134286.64,98360.1
C09563,4134286.64,239458.09
C09563,4134286.64,260075.58
C08351,2214800.27,203271.1
C10559,3045656.88,204483.25
C03304,2576545.04,109327.21
C04670,2390335.34,38823.47
C04663,3564307.56,66101.69
C02147,1439004.62,137624.86
C07214,2795495.46,93548.72
C07214,2795495.46,192891.04
C02586,4328214.26,96683.14
C03332,3973645.25,320366.16
C01543,3897895.58,227430.65
C09015,2212023.79,97988.94
C02548,4708744.96,322202.3
C03728,4982481.86,104754.75
C05418,4863413.01,411417.29
C07761,3590462.73,118618.72
C07761,3590462.73,298639.68
C05020,4692825.02,92061.66
C05020,4692825.02,374082.49
C00873,4634553.58,163299.21
C10236,3580662.32,101126.86
C10236,3580662.32,198201.57
C10495,1741797.14,72157.18
C10495,1741797.14,134756.65
C03169,3523827.89,314783.76
C02891,1472920.71,4373.81
C02891,1472920.71,117304.9
C09320,587080.67,45515.87
C09613,1090027.41,73239.52
C03728,3759733.29,104754.75
C03140,4913744.65,77713.82
C03132,2408440.52,153284.85
C02537,2417955.66,142640.94
C02537,2417955.66,220386.6
C08063,4804295.79,225877.7
C09646,4459562.19,206755.06
C09646,4459562.19,283318.26
C07167,4280824.87,17376.18
C06775,3292530.92,50704.22
C06775,3292530.92,104432.65
C06775,3292530.92,109542.48
C00861,2306674.23,66788.23
C01092,1537773.86,135758.26
C04527,3572718.89,131768.1
C03108,4466675.39,2935.58
C03108,4466675.39,106950.5
C03108,4466675.39,140006.43
C03108,4466675.39,383944.65
C03108,3277166.26,2935.58
C03108,3277166.26,106950.5
C03108,3277166.26,140006.43
C07738,2715092.66,201060.23
C07301,3518642.78,85289.53
C07301,3518642.78,162633.41
C07301,3518642.78,209215.86
C07301,3518642.78,348849.7
C05033,2570629.03,196045.91
C05611,2995235.94,11927.66
C05611,2995235.94,132543.22
C05611,2995235.94,256421.99
C02435,3320130.66,201957.84
C09346,3341502.11,301285.14
C08801,3414661.99,187940.74
C04515,622200.47,42718.24
C00982,886806.85,66216.58
C11935,2431143.09,93521.85
C10239,4792530.57,402223.45
C06025,3789400.34,22151.78
C06025,3789400.34,334057.49
C05068,2006692.05,53370.15
C05009,1838827.12,95348.63
C05009,1838827.12,126039.85
C02237,2820447.19,23935.66
C04234,3966650.77,75536.88
C07195,4757539.69,429992.81
C06738,1506821.75,-480499.31
C10439,1254726.56,57796.03
C08150,3554456.84,166100.47
C03336,4381409.08,7150.24
C03336,4381409.08,356822.88
C06634,3973893.34,195083.51
C06634,3973893.34,237944.23
C02928,3925652.95,73849.72
C05997,4294626.04,51232.22
C05997,4294626.04,84322.9
C00114,3031979.25,230555.1
C01279,3768095.68,65618.26
C02003,2184886.77,23904.73
C02003,2184886.77,117494.67
C08407,4384051.98,319975.17
C10246,1416364.32,139205.06
C03382,3936385.2,148721.98
C05455,4510231.77,106224.93
C05455,4510231.77,231268.69
C05485,4435234.81,297050.31
C05485,4435234.81,386085.38
C02011,1198115.95,35060.79
C00712,4930330.41,144125.46
C02597,4465603.57,242295.73
C01826,4889851.87,-449044.22
C01826,4889851.87,38537.55
C06471,2922783.49,119629.35
C06471,2922783.49,291691.55
C06432,4262516.13,9361.63
C04271,1631790.96,109925.55
C04459,570882.18,38855.63
C09985,1961462.89,136502.35
C09943,3338397.14,211873.0
C07308,4431797.71,40054.65
C07308,4431797.71,387766.89
C07308,4431797.71,427948.57
C09286,3220087.48,209755.74
C08936,2803894.04,2254.34
C08936,2803894.04,45755.1
C08936,2803894.04,266591.01
C05909,3236685.37,54877.54
C05909,3236685.37,242177.57
C05909,3236685.37,299548.49
C05909,3236685.37,317874.79
C01741,3012178.52,66277.53
C04726,4996897.2,184008.75
C04726,4996897.2,330493.98
C06500,4893473.34,135455.6
C06500,4893473.34,257956.17
C07755,4074705.17,386965.07
C03403,2175741.85,122699.18
C09793,3810036.15,45462.85
C09793,3810036.15,110295.95
C09793,3810036.15,204962.2
C04266,1269649.89,121701.23
C03070,964854.77,12333.15
C01127,2547762.94,62136.76
C00295,3118875.97,302637.62
C06666,2075817.87,76207.33
C06666,2075817.87,125948.12
C05448,4936665.08,266333.5
C08654,1848666.23,165909.21
C08654,1848666.23,172694.81
C11679,1395309.33,65110.24
C11744,1311382.53,2119.16
C11744,1311382.53,11521.53
C08229,3058249.58,197430.13
C00260,4823588.77,35057.76
C04806,4067776.31,286349.05
C02679,1637659.74,62072.25
C06038,4982881.0,278643.0
C10188,4112396.04,32419.86
C10188,4112396.04,210900.13
C07926,4205973.08,1872.41
C07926,4205973.08,231604.68
C07350,3984375.55,319450.23
C03009,4696209.87,56225.81
C03465,558655.14,29052.04
C04884,4076204.6,35447.03
C09322,2956902.39,87131.14
C07578,3213933.21,-402742.49
C07578,3213933.21,179836.78
C11965,4515254.63,116103.82
C09708,4361313.8,108128.83
C09708,4361313.8,246370.44
C01512,3302515.8,94452.45
C03510,3984677.72,186068.01
C06211,2048848.57,11778.67
C06211,2048848.57,121645.76
C05380,3620413.41,117182.16
C01070,4217575.89,72779.24
C07203,3946458.89,328311.54
C06545,2495817.79,229794.39
C09076,2588848.64,184852.31
C02650,2122542.47,-88966.64
C11941,3443000.07,158976.85
C02570,3925244.37,-2703.03
C06230,3300093.07,219195.06
C07369,788016.6,20901.75
C02953,3391271.05,306853.31
C02348,715611.79,-380655.84
C10659,994078.39,25937.28
C03240,3502481.2,-151956.24
C03245,2175574.28,137808.04
C03245,2175574.28,165261.07
C05872,4838442.84,56294.03
C06246,694223.59,7207.89
C06643,4280694.05,119479.76
C06643,4280694.05,259998.38
C06643,4280694.05,399991.58
C00536,107550.62,-106087.44
C09275,1490924.45,124742.5
C00883,4424715.18,62275.09
C06490,2829008.8,111128.14
C05270,3598296.54,156690.06
C05270,3598296.54,261672.52
C02504,2829356.97,116680.95
C02504,2829356.97,154814.77
C10893,1021241.31,-269363.7
C09994,1362638.51,-124640.04
C09994,1362638.51,62005.57
C10472,1261413.18,-483430.75
C01571,4614873.38,203266.12
C00397,3344357.88,268608.97
C09306,3171990.46,59288.33
C09043,4251569.08,409769.29
C09636,2273233.64,24336.28
C07258,4523548.79,61352.01
C07258,4523548.79,67249.3
C06155,1611487.38,44248.07
C09197,4151771.44,177046.62
C11148,4576060.1,114846.6
C03267,3628583.78,145776.59
C03267,3628583.78,151116.32
C11621,4643237.33,111718.38
C11621,4643237.33,452548.66
C03414,2696300.08,171837.81
C03494,2748083.35,236151.43
C00886,4555276.74,73280.69
C09455,2257960.84,-24316.87
C10165,4129101.58,349050.3
C02406,2543911.24,246457.64
C02406,2543911.24,247306.73
C02871,2793252.52,79550.64
C04047,545773.9,6747.44
C05719,2454539.93,93595.95
C00988,1907462.61,156989.07
C08177,1959252.45,-468070.43
C04364,4672729.6,19610.56
C04364,4672729.6,245568.4
C04364,4672729.6,331347.5
C00649,330781.86,7067.28
C06230,3759089.9,219195.06
C06230,3759089.9,357675.25
C07453,3677162.44,36816.06
C07453,3677162.44,320938.58
C04040,4814893.8,449038.26
C04040,4814893.8,463084.03
C03587,534901.91,17829.34
C02270,3958938.25,213346.04
C09922,4767595.04,50177.08
C09922,4767595.04,293704.12
C09922,4767595.04,318799.1
C09922,4767595.04,337369.75
C08580,3106516.67,131012.17
C08580,3106516.67,194517.73
C01496,723414.77,-163410.22
C01496,723414.77,60500.54
C05160,3368209.39,16666.5
C05160,3368209.39,166607.58
C00875,4197696.82,6927.98
C03741,3168397.91,179803.6
C03741,3168397.91,188828.5
C03741,3168397.91,198594.85
C03741,3168397.91,302620.85
C07323,1504758.46,5358.21
C11631,4336825.77,352527.4
C05366,4378882.72,89877.26
C05366,4378882.72,326376.03
C10899,663139.72,47874.53
C07446,2727372.58,35947.92
C06599,1019988.55,69797.79
C04404,3356853.65,44863.32
C04404,3356853.65,247201.04
C08906,665270.62,3682.62
C08176,4891818.83,377167.98
C01052,4606643.59,-163933.03
C01052,4606643.59,67970.18
C01052,4606643.59,332240.57
C01052,4606643.59,372383.63
C08514,4965392.89,233715.92
C08514,4965392.89,403677.5
C08010,2664109.72,200333.71
C00002,2462465.09,60572.47
C11548,1932140.06,89182.38
C06329,2549565.05,141502.38
C11706,2842695.02,90616.05
C10412,1346030.81,97045.68
C03079,4600960.12,166380.14
C03079,4600960.12,347510.93
C11768,3861046.89,-210851.08
C11768,3861046.89,105863.53
C11768,3861046.89,306633.74
C09079,4856993.18,338158.94
C09079,4856993.18,437166.99
C09079,4856993.18,441131.55
C08083,2694379.95,15356.13
C08083,2694379.95,200503.29
C06039,4471930.49,169081.17
C07926,1797262.56,1872.41
C02774,4341481.49,176310.28
C05455,1770229.82,106224.93
C11925,2026803.51,639.73
C01167,4149097.2,393056.9
C03458,4572118.78,83238.71
C03458,4572118.78,176587.41
C03458,4572118.78,202284.44
C00372,3939979.32,313712.11
C01689,4367409.34,-328624.68
C04114,3264577.96,216111.97
C10548,2398282.27,113138.52
C09201,2770357.5,21215.25
C09201,2770357.5,119561.2
C05596,4584318.65,315314.15
C02086,475968.86,4349.97
C11360,2399145.43,-179772.39
C03077,248929.86,-116138.77
C01135,2476231.86,111838.09
C01135,2476231.86,138034.09
C07379,4282387.72,165669.55
C02092,2704201.56,-97505.45
C02092,2704201.56,139772.36
C03706,3360506.63,167391.7
C04993,3422480.33,185833.23
C04993,3422480.33,211123.59
C06419,4745783.07,267357.41
C06419,4745783.07,300080.5
C09393,4912391.74,284123.09
C09393,4912391.74,453600.35
C05655,4578604.3,241497.84
C04669,3952982.4,67050.94
C05338,4017897.11,167186.6
C05338,4017897.11,232542.08
C09846,2641230.44,258694.63
C10256,3714252.72,125311.08
C11952,3958211.62,204970.45
C11952,3958211.62,328919.69
C01716,4303903.82,215008.87
C05671,4207509.76,292309.78
C03504,2210365.77,147165.41
C03504,2210365.77,172371.8
C04845,1003617.44,34541.68
C07587,3826542.06,136451.73
C07587,3826542.06,247186.57
C02494,2507691.3,99006.85
C07268,4284719.11,312685.7
C07268,4284719.11,353664.52
C09810,4647890.96,214700.01
C09810,4647890.96,318880.94
C00253,2152741.66,202710.91
C03254,2556289.83,223321.51
C05819,3599293.76,310184.37
C10235,4288639.28,247165.81
C07772,3289255.11,160086.33
C07772,3289255.11,312546.19
C07772,3289255.11,326266.84
C11035,3226895.79,35244.69
C02093,1018417.56,-57023.5
C08961,3125081.6,50581.06
C06863,201586.5,-357913.42
C03018,3264951.91,225336.12
C06926,3975098.68,142756.6
C06509,2968789.96,177535.73
C11027,879562.81,47084.99
C05099,2318180.22,-26438.93
C05099,2318180.22,196605.51
C01263,2340137.74,176702.46
C01263,2340137.74,205078.58
C03048,3156529.73,126144.96
C03048,3156529.73,300949.7
C08552,4890951.45,147826.24
C05843,4618975.88,173550.97
C03458,3009896.66,83238.71
C03458,3009896.66,176587.41
C03458,3009896.66,202284.44
C11813,2614620.45,28644.68
C00580,2149463.31,214626.01
C05279,1805024.54,55460.85
C01710,1478714.91,-53310.03
C08894,3030663.45,152973.79
C01576,2893074.14,278436.62
C02729,1827891.43,154621.48
C03886,2632985.72,131265.42
C04263,3772703.77,121509.39
C04906,3683641.06,43495.36
C10258,3146629.91,9212.02
C00216,3125906.47,181578.92
C09825,616995.87,12538.3
C11738,4388969.2,406389.74
C09085,2614588.14,16578.57
C11364,845943.87,-202441.78
C08380,2749331.14,145213.1
C04032,1914092.54,64798.06
C10345,4032699.88,148852.31
C10345,4032699.88,225270.5
C05014,3932188.71,362885.76
C06286,4208530.64,244442.81
C03504,3622402.01,147165.41
C03504,3622402.01,172371.8
C03504,3622402.01,249173.92
C01108,3370646.49,163188.61
C11969,3694855.63,60623.49
C10562,2755166.41,78700.12
C10562,2755166.41,183882.74
C07584,3204646.15,43886.78
C06444,3818980.32,152421.25
C05693,2101901.04,109177.3
C01326,1498374.89,140299.87
C05847,3419530.53,101962.46
C06636,3863936.41,72110.56
C06636,3863936.41,263157.55
C04501,2361573.73,115827.58
C04501,2361573.73,116902.02
C00148,1451305.06,38843.13
C10115,4582115.31,191923.64
C11721,2945668.56,105880.33
C08994,610358.74,58871.67
C07561,2553458.88,59668.09
C01447,531131.4,10685.66
C03464,3933891.54,246950.45
C03752,1580240.06,33849.56
C00342,4528754.93,-360131.01
C00342,4528754.93,108052.96
C00342,4528754.93,256349.72
C00342,4528754.93,292026.89
C00342,4528754.93,332639.81
C00342,4528754.93,361509.89
C00342,4528754.93,375460.7
C02641,1785478.55,26287.46
C01696,541002.96,40253.63
C11269,3655927.9,33831.76
C11269,3655927.9,64782.53
C11269,3655927.9,260784.18
C11269,3655927.9,305306.73
C11318,3360017.59,194752.27
C11318,3360017.59,262657.68
C03108,2175422.07,2935.58
C03108,2175422.07,106950.5
C03108,2175422.07,140006.43
C02529,2716159.54,145387.01
C00937,1090740.0,57631.1
C00937,1090740.0,91479.22
C11169,2886138.83,194892.72
C02324,4093969.31,139714.93
C02324,4093969.31,267334.83
C03352,4371551.68,43804.56
C03352,4371551.68,426663.1
C04798,1409109.77,47638.95
C06329,1935892.28,141502.38
C06394,939402.34,53491.36
C06394,939402.34,91592.81
C01925,3971007.46,120720.15
C01925,3971007.46,134525.37
C11044,4532399.61,218035.27
C11044,4532399.61,428647.8
C02427,4036935.2,210675.05
C02427,4036935.2,214652.04
C00203,1796759.99,86977.33
C04567,2249366.46,86358.89
C06112,2785308.86,254455.01
C01383,4099196.51,62391.75
C01383,4099196.51,266545.52
C01383,4099196.51,407067.97
C02272,4401519.61,72167.56
C02272,4401519.61,78636.13
C02272,4401519.61,257479.96
C02272,4401519.61,310936.44
C09809,1652960.35,14966.49
C02314,4140928.37,63030.71
C11394,1783422.57,124958.31
C01031,4039950.69,143601.66
C01031,4039950.69,169276.37
C01513,211819.56,-94199.41
C03524,3517036.33,158430.49
C03524,3517036.33,272671.66
C03126,4559837.77,116115.67
C03126,4559837.77,162122.75
C00833,3404228.4,16562.33
C00833,3404228.4,78682.19
C06285,4799943.6,110853.51
C06285,4799943.6,425007.36
C10843,3245208.97,213560.81
C10843,3245208.97,314303.83
C03590,1172684.63,93097.15
C07760,263704.75,24961.82
C11408,3453877.7,162403.97
C11408,3453877.7,200507.2
C06895,4419899.22,88819.06
C06895,4419899.22,104023.29
C01398,2011529.44,46531.57
C05671,3380315.16,292309.78
C11837,4424167.91,407844.89
C08886,4802201.3,102789.72
C05607,4863269.33,204670.11
C01010,2093922.7,18055.11
C00773,1095844.35,90139.26
C09108,4092018.32,8331.67
C09108,4092018.32,365430.88
C09859,3940145.16,100799.3
C03882,3368758.54,286779.73
C10687,4045312.79,180573.9
C01537,2838608.62,166852.79
C10562,2688847.53,78700.12
C10562,2688847.53,183882.74
C01822,4173034.65,118152.96
C08858,2812937.42,227520.11
C07516,3426523.46,37383.42
C07516,3426523.46,189239.47
C11358,4178547.17,171366.78
C06601,1504803.52,82574.51
C06601,1504803.52,126692.71
C03790,4136974.34,167001.03
C10835,4127409.48,137827.2
C01049,3709689.96,137768.68
C05270,2688954.75,156690.06
C05270,2688954.75,261672.52
C05767,2780548.83,248573.17
C08142,3593315.89,137322.17
C08142,3593315.89,234304.7
C08142,3593315.89,313142.5
C02778,4917032.99,372577.51
C02778,4917032.99,394269.19
C01323,3951979.68,47997.43
C01323,3951979.68,260337.4
C01323,3951979.68,351949.18
C04904,3202698.36,163542.97
C01840,4246168.05,278218.33
C04298,488989.55,1736.73
C08173,4967865.49,113399.16
C09576,2455164.82,102377.14
C00868,4577616.74,28530.71
C09003,2452871.36,52766.66
C09003,2452871.36,57979.77
C06034,2917119.2,290293.77
C11337,4425471.98,239028.8
C11337,4425471.98,435493.58
C06656,4782903.38,320007.31
C07635,3548636.64,3090.77
C07635,3548636.64,130931.04
C01555,3513152.43,274381.0
C07178,4131342.46,307748.15
C07178,4131342.46,335848.05
C07605,4767412.25,8084.21
C07605,4767412.25,238269.34
C07605,4767412.25,454273.34
C05195,4026979.89,393609.26
C11153,4864895.73,347721.07
C00760,3973135.43,63706.94
C00760,3973135.43,219616.8
C00760,3973135.43,362987.51
C06552,3017112.63,56274.9
C06552,3017112.63,147714.86
C06552,3017112.63,235548.21
C09293,872630.81,1408.3
C00825,2267315.31,203760.45
C08496,3316799.21,274337.03
C08496,3316799.21,300762.07
C08038,3846746.93,64329.29
C08038,3846746.93,109637.92
C11230,2469713.51,58535.18
C11230,2469713.51,104538.98
C04529,4099067.36,77022.65
C04529,4099067.36,131170.8
C09129,3821571.11,131628.53
C09129,3821571.11,170654.0
C09129,3821571.11,379372.31
C04315,763361.17,3310.43
C00638,486247.25,46873.0
C11948,3754104.49,254444.73
C11948,3754104.49,317428.3
C02148,1692455.87,16281.14
C07378,2980965.73,124319.53
C07378,2980965.73,228425.31
C11411,4075668.24,222346.89
C11411,4075668.24,403347.07
C00288,3991026.68,239629.2
C00288,3991026.68,395453.1
C03010,2978036.1,250286.74
C06800,4452805.76,362687.26
C11878,3444906.71,54455.61
C10759,3309424.09,52062.32
C10035,1532691.82,24252.96
C11660,3386225.14,-19361.17
C11896,3986520.32,338456.37
C11896,3986520.32,371290.16
C04276,3124514.65,137443.37
C04276,3124514.65,208383.67
C04276,3124514.65,262117.72
C09220,2175429.99,12491.94
C03582,3669085.38,75245.72
C05113,3234821.03,52788.64
C05113,3234821.03,194022.73
C03481,3550900.84,19030.6
C00772,1287287.57,6660.77
C07143,2861012.18,16775.75
C07143,2861012.18,122635.78
C11993,4441537.62,83988.4
C11993,4441537.62,160981.02
C11300,3456616.56,184885.14
C08157,3674063.11,30742.25
C08105,4149984.08,147823.09
C08105,4149984.08,252276.78
C03214,1174118.92,-73756.5
C03214,1174118.92,15744.04
C03214,1174118.92,38087.11
C05339,3463225.25,41062.35
C05339,3463225.25,55418.96
C03751,2149635.76,197825.31
C09209,4981498.46,418340.19
C09209,4981498.46,497110.71
C05004,3983820.36,50002.26
C05004,3983820.36,374770.23
C01182,1544975.62,21114.03
C01766,870096.61,-139027.04
C09678,3760355.21,71594.15
C05763,2685283.82,249429.33
C00336,4192798.19,385848.33
C07444,4476604.64,159213.7
C08179,1037496.0,75832.37
C00410,4637689.56,22074.35
C00410,4637689.56,328364.06
C08812,1568443.1,-337969.63
C08812,1568443.1,109761.34
C08981,864423.27,11084.32
C01357,3858480.65,257768.49
C05414,4860334.96,-415913.3
C05414,4860334.96,148120.73
C05414,4860334.96,262625.55
C03523,2341448.68,52676.74
C03523,2341448.68,175542.83
C02515,4820762.67,268053.91
C07038,1129624.41,108336.5
C06788,4179123.16,-463301.71
C01621,3919698.3,370041.52
C10842,4396862.04,-281306.95
C09625,3089892.79,208174.07
C11858,2176571.27,-318445.38
C09277,4834084.27,1407.96
C09277,4834084.27,62578.2
C09277,4834084.27,62819.67
C09277,4834084.27,307644.93
C09277,4834084.27,448072.61
C11279,2573776.46,65070.37
C06695,3593836.19,6523.31
C06695,3593836.19,281157.93
C02014,3049419.92,148037.79
C01090,2393295.69,13798.7
C04194,2355624.62,169706.68
C07584,2415399.52,43886.78
C06319,3509948.67,156541.96
C01024,1572052.39,107674.13
C04306,586233.09,36132.09
C07107,3373805.31,238429.36
C10119,3398441.35,50495.63
C10119,3398441.35,179308.72
C10745,4964004.11,344183.69
C08991,2880022.39,148035.31
C08661,2794579.83,178882.27
C08661,2794579.83,264887.6
C07040,2247342.82,-133676.41
C11575,4514662.45,60123.15
C05132,4014554.92,205186.18
C03523,1593114.11,52676.74
C02230,2418482.02,211620.86
C02230,2418482.02,230635.71
C04148,4718134.02,35080.82
C04148,4718134.02,235245.87
C00620,3427714.14,25900.21
C10796,2686186.27,162884.89
C09333,4856143.73,237179.56
C07938,2956634.43,189673.85
C05478,4569246.41,250168.33
C11925,1700232.28,639.73
C11075,4275435.18,54682.7
C01764,922173.28,7058.99
C02858,1160915.81,63706.22
C02858,1160915.81,83466.57
C03870,4320861.42,-94166.74
C03870,4320861.42,152708.08
C03797,1678803.0,150978.69
C02445,2873471.25,68705.74
C02445,2873471.25,202631.98
C04044,2319193.68,118591.13
C07763,2413627.53,60592.52
C07763,2413627.53,72323.84
C08569,3647395.35,115283.78
C00406,4003385.65,382846.21
C09589,3422652.26,261217.36
C04680,344781.06,14961.79
C04680,344781.06,19671.84
C04855,3337697.32,24476.65
C02137,2629677.48,27669.13
C02137,2629677.48,38987.76
C02137,2629677.48,102107.48
C03816,4596270.1,120253.43
C03816,4596270.1,234794.47
C03816,4596270.1,420650.24
C11349,3605110.48,286874.16
C07958,1766260.24,172768.28
C07330,4327900.53,70748.95
C02886,3281438.32,56219.78
C02886,3281438.32,131068.16
C07094,4744720.08,194505.45
C04695,3471374.72,209995.0
C04695,3471374.72,224388.5
C10434,3189128.91,234533.03
C04416,3137495.51,247542.83
C04309,3666379.0,14850.31
C03009,1865226.68,56225.81
C02364,3662526.66,180613.71
C02364,3662526.66,303193.64
C01800,3407463.61,247144.12
C01800,3407463.61,326102.06
C05871,3168399.05,306334.24
C01218,4675571.63,-426840.24
C01218,4675571.63,82331.91
C01218,4675571.63,216265.02
C01218,4675571.63,351804.6
C05917,3928491.26,197988.16
C05917,3928491.26,303247.26
C00278,3625049.29,258786.5
C03335,3660857.12,177438.46
C03335,3660857.12,221658.18
C06299,2733766.71,58918.96
C05960,2776585.75,131429.37
C02320,3874976.86,-424963.18
C02320,3874976.86,381090.15
C08271,4831182.62,184939.36
C08271,4831182.62,286951.23
C04921,2628202.0,214447.2
C03101,4423995.13,62477.99
C03101,4423995.13,92536.63
C10155,1806830.89,101973.57
C10363,1080146.29,63412.54
C09915,3376501.4,161317.3
C11071,3020541.23,94018.85
C09276,4881830.0,477948.84
C00132,3726791.86,199516.41
C00132,3726791.86,309628.93
C08803,3481021.53,217401.9
C11464,2524815.13,-350469.77
C11464,2524815.13,112814.12
C11464,2524815.13,131048.71
C00754,2161640.75,23831.2
C06425,3356397.48,-295064.2
C06425,3356397.48,124472.87
C03754,4059682.78,247819.59
C10763,4207772.48,187066.27
C09663,4207339.4,17121.23
C11669,3015684.25,176667.75
C09159,4708509.17,262814.02
C09159,4708509.17,300460.94
C09159,4708509.17,338557.91
C00164,4054380.03,240758.83
C00164,4054380.03,298242.84
C00164,4054380.03,376617.63
C04571,3189269.19,123188.84
C04571,3189269.19,193870.97
C10573,2440012.36,132508.11
C01391,3002280.27,218422.49
C01191,4216789.95,-222233.14
C01437,4246903.36,-222886.24
C01437,4246903.36,203048.12
C01437,4246903.36,302477.04
C05743,2033900.15,131382.15
C01853,1297329.55,128830.79
C07379,1684391.79,165669.55
C07022,1791602.99,26927.6
C07022,1791602.99,120390.41
C07705,4062929.36,93671.25
C07705,4062929.36,292983.8
C08831,2760655.27,48764.72
C02563,1898777.05,174419.59
C00457,4129200.87,296255.93
C08723,422787.27,-158728.72
C03480,4097467.8,111509.52
C02912,4864332.76,376057.36
C07541,3820499.13,325647.22
C03645,3566609.61,62336.74
C02504,1303388.05,116680.95
C03858,1910581.15,65102.96
C03440,353200.87,6172.67
C10124,2441228.61,108212.51
C01587,3397410.71,58192.38
C01587,3397410.71,129552.45
C01587,3397410.71,141001.62
C03800,1759628.63,43480.36
C03800,1759628.63,84770.82
C06357,3308620.75,213797.21
C06357,3308620.75,252050.06
C11110,2173038.89,45128.78
C11110,2173038.89,207196.68
C01245,2295548.58,87910.45
C03788,1711002.2,80408.3
C03788,1711002.2,170843.47
C05816,2158904.29,169995.05
C07257,4949004.18,425955.34
C08559,2431539.64,82430.8
C08914,1916294.53,42021.03
C10054,3528161.97,197766.38
C10054,3528161.97,232429.84
C06619,2420269.79,128306.4
C02318,1962288.15,170462.66
C02951,2864857.15,136927.47
C01939,4205014.67,13978.88
