account_id,txn_date,daily_total
A14354,14-06-2024,29408.65
A14354,16-12-2024,2300.43
A14354,17-05-2025,57082.84
A14354,20-12-2024,88627.84
A14355,03-08-2025,53678.08
A14355,10-03-2025,93008.98
A14355,13-06-2024,37881.88
A14355,21-05-2025,7408.87
A14356,19-12-2025,23218.68
A14357,27-03-2025,34146.54
A14358,02-02-2025,44320.93
A14358,05-10-2025,20630.83
A14358,21-10-2024,45510.08
A14358,31-10-2024,69739.92
A14359,12-11-2025,44138.01
A14361,06-12-2024,12965.01
A14361,08-11-2025,26567.3
A14361,12-12-2025,50777.0
A14361,21-06-2025,74879.15
A14361,30-10-2025,64928.63
A14362,03-07-2025,68316.48
A14362,19-11-2024,22233.43
A14363,02-08-2025,42875.82
A14363,09-02-2026,52708.33
A14363,13-09-2025,68745.06
A14364,03-09-2025,4800.41
A14364,06-06-2024,65275.91
A14364,20-08-2024,33451.55
A14365,05-05-2024,74556.09
A14365,23-03-2026,90542.2
A14365,23-09-2025,68031.7
A14365,25-09-2024,11627.69
A14365,30-01-2026,28935.13
A14366,05-12-2024,-57904.96
A14366,09-10-2024,75771.64
A14367,24-08-2025,51346.69
A14369,03-11-2024,39566.71
A14369,10-09-2024,34401.72
A14369,11-08-2024,34435.19
A14369,27-12-2024,66506.57
A14369,28-07-2024,82882.86
A14370,10-10-2025,25954.83
A14370,30-09-2024,98284.64
A14371,09-07-2025,48181.73
A14371,16-10-2025,17653.03
A14371,19-02-2026,31196.65
A14372,08-02-2025,78305.35
A14373,18-05-2025,8395.7
A14374,04-02-2025,75399.58
A14374,19-03-2025,1493.0
A14374,26-09-2024,91842.06
A14375,04-03-2025,63110.47
A14375,23-06-2025,18833.18
A14375,23-12-2025,59686.97
A14376,02-06-2024,-91672.29
A14376,14-03-2026,7014.38
A14376,20-03-2026,69979.26
A14377,14-09-2024,12340.89
A14377,16-06-2024,87617.41
A14377,16-12-2025,67125.72
A14378,20-06-2025,16566.88
A14378,23-06-2024,539.47
A14378,30-09-2025,19856.53
A14380,03-06-2024,17826.73
A14380,03-09-2024,6392.87
A14380,05-12-2025,51453.11
A14380,07-08-2025,77873.92
A14381,13-04-2026,26943.99
A14381,21-03-2025,11511.92
A14381,27-02-2026,81841.44
A14381,29-08-2025,47367.37
A14382,14-08-2024,44310.89
A14383,11-03-2026,77244.13
A14384,09-12-2025,23307.04
A14384,15-02-2026,66443.79
A14384,24-07-2024,38093.39
A14384,26-10-2025,65698.02
A14385,07-01-2025,87114.81
A14385,14-03-2025,35974.67
A14385,24-08-2025,90114.34
A14386,02-02-2025,68973.38
A14386,07-07-2024,-84445.42
A14386,22-03-2025,-35393.78
A14387,12-12-2025,90571.4
A14387,16-11-2025,77711.92
A14387,20-03-2025,89704.04
A14387,29-05-2024,30876.35
A14388,07-06-2025,41697.75
A14388,08-04-2026,15262.08
A14388,17-11-2024,34818.77
A14389,08-07-2025,43380.74
A14390,20-03-2025,48129.53
A14391,11-09-2025,88365.84
A14391,16-02-2025,26979.82
A14391,27-02-2025,74481.43
A14392,02-09-2025,48323.18
A14392,03-11-2024,25800.61
A14392,06-12-2024,97553.03
A14392,07-04-2025,12208.32
A14393,10-03-2025,17035.34
A14393,16-02-2025,76078.16
A14393,17-01-2026,68496.8
A14394,09-03-2026,38420.66
A14394,10-01-2025,64232.92
A14394,10-03-2025,40196.36
A14394,29-08-2024,82239.31
A14395,24-07-2024,28262.53
A14396,17-04-2026,29446.53
A14396,21-07-2025,75968.62
A14396,23-09-2024,43611.11
A14396,23-10-2025,65887.26
A14397,18-12-2025,63005.34
A14398,18-12-2025,78245.26
A14398,23-03-2026,78568.62
A14399,06-02-2026,52239.84
A14399,07-05-2024,53231.9
A14399,08-11-2025,82492.46
A14399,25-03-2025,55330.31
A14399,27-09-2024,23651.64
A14399,29-01-2025,10227.94
A14400,20-11-2025,4372.58
A14401,17-11-2025,40933.5
A14401,26-01-2026,6446.33
A14403,01-07-2024,35346.25
A14403,30-08-2024,60662.87
A14404,04-02-2026,15732.23
A14404,06-12-2025,90253.69
A14404,17-05-2025,31492.07
A14404,20-03-2026,54323.23
A14405,05-08-2025,60131.94
A14406,08-01-2025,71872.49
A14406,17-01-2025,93678.87
A14406,24-08-2025,52421.14
A14408,13-12-2024,6787.84
A14408,17-10-2025,1306.95
A14408,19-10-2025,32647.36
A14408,19-12-2025,42499.67
A14408,22-07-2025,4706.06
A14409,03-06-2025,76350.33
A14409,13-03-2025,17802.74
A14410,01-08-2024,32884.84
A14410,18-04-2025,14232.18
A14410,22-08-2024,39830.88
A14410,29-07-2025,85817.48
A14411,19-01-2025,14334.03
A14411,29-05-2024,37361.74
A14412,07-01-2026,5302.25
A14412,07-09-2024,4833.06
A14412,12-12-2025,4344.48
A14413,08-06-2024,77124.04
A14413,09-10-2024,5089.79
A14413,15-09-2024,87707.48
A14413,22-11-2024,-80978.8
A14414,12-10-2024,66232.36
A14414,15-01-2025,79668.95
A14414,20-02-2026,75834.15
A14414,29-04-2024,57029.61
A14415,26-01-2026,21359.12
A14416,02-03-2025,99842.81
A14416,22-05-2025,52257.48
A14416,22-10-2025,4226.12
A14416,23-07-2024,37422.76
A14417,05-09-2024,14417.84
A14417,12-11-2025,88925.51
A14418,03-06-2024,99975.07
A14418,08-12-2024,84779.52
A14418,11-11-2025,31771.57
A14418,16-08-2025,97545.45
A14418,23-09-2024,77863.66
A14418,31-10-2025,89839.09
A14419,04-12-2025,64393.51
A14419,13-06-2025,55322.83
A14419,30-07-2025,73914.84
A14420,06-03-2025,60466.74
A14420,10-12-2024,92377.92
A14420,12-06-2025,24654.65
A14420,13-12-2024,50596.09
A14421,03-06-2024,14389.91
A14421,08-01-2025,43084.65
A14421,10-01-2025,21626.67
A14421,22-07-2025,35402.86
A14421,23-01-2026,74616.68
A14421,24-05-2025,50882.8
A14421,25-09-2024,69634.82
A14421,29-11-2025,54927.08
A14422,09-08-2024,43793.51
A14422,15-05-2025,42779.05
A14422,16-05-2025,11421.0
A14423,05-05-2024,98067.01
A14423,20-11-2025,49094.99
A14424,05-10-2025,6373.29
A14424,08-09-2024,-45742.34
A14424,13-12-2024,47058.54
A14424,17-01-2026,41197.69
A14425,01-03-2025,62567.46
A14425,21-11-2025,64851.85
A14426,12-11-2025,68691.14
A14426,14-01-2026,65979.64
A14426,17-10-2025,71122.39
A14426,27-03-2025,84916.73
A14426,30-10-2024,-47536.31
A14427,12-07-2025,29252.12
A14428,06-09-2024,5199.29
A14428,28-03-2026,24254.36
A14428,30-09-2025,35840.6
A14429,02-06-2024,25618.23
A14429,13-04-2025,25397.17
A14429,17-11-2025,7062.18
A14429,20-09-2025,27586.95
A14429,28-06-2024,76108.32
A14430,11-01-2025,90869.82
A14430,21-05-2024,55604.1
A14430,27-01-2025,370.89
A14431,01-03-2026,4470.32
A14431,09-07-2024,97722.52
A14431,15-01-2026,35662.02
A14431,17-02-2025,87886.07
A14431,21-09-2024,22417.93
A14432,03-10-2025,57744.19
A14432,11-08-2024,55635.85
A14432,20-02-2025,18373.0
A14432,24-10-2025,14125.79
A14433,24-05-2024,4058.8
A14434,01-09-2024,52746.31
A14434,20-10-2024,16426.83
A14434,25-12-2024,60524.05
A14435,25-10-2025,38597.75
A14435,28-09-2024,44791.05
A14435,28-11-2024,44518.49
A14436,06-05-2024,60191.95
A14436,11-11-2024,51108.96
A14436,14-04-2026,82398.2
A14436,20-04-2026,82327.39
A14437,18-02-2025,19266.24
A14437,21-06-2024,27865.1
A14437,22-05-2024,7609.8
A14438,19-10-2024,40134.29
A14438,29-08-2024,28181.59
A14439,09-10-2025,83370.37
A14439,25-08-2025,73489.36
A14440,04-06-2025,10137.46
A14440,08-05-2025,65111.34
A14440,18-07-2024,75989.09
A14441,12-07-2025,19753.03
A14442,02-12-2024,95196.53
A14442,09-05-2024,10567.58
A14442,18-05-2024,94095.89
A14443,05-04-2025,17804.3
A14443,12-01-2025,57516.12
A14443,13-03-2026,28253.51
A14443,16-12-2025,60747.54
A14443,20-03-2026,18147.99
A14443,26-07-2025,15418.55
A14444,11-03-2026,11469.14
A14445,15-07-2024,32317.98
A14446,09-08-2025,51981.33
A14446,25-06-2025,31901.72
A14446,25-10-2025,84148.38
A14446,27-09-2025,2826.47
A14447,05-01-2026,52136.48
A14447,24-07-2025,89862.97
A14447,30-08-2024,88264.01
A14448,17-11-2024,45790.76
A14448,21-11-2024,80516.7
A14448,24-11-2025,22045.59
A14449,04-09-2024,33168.02
A14449,10-05-2024,80639.63
A14449,20-05-2024,33335.88
A14449,22-03-2025,23914.94
A14449,23-05-2025,74422.5
A14450,12-09-2025,21327.47
A14450,14-05-2024,98701.94
A14450,19-10-2025,90934.88
A14450,19-12-2024,4152.22
A14450,27-09-2025,62272.54
A14451,02-09-2025,75630.21
A14451,10-05-2024,30637.01
A14451,13-08-2025,81894.81
A14452,08-05-2025,9382.41
A14452,15-01-2026,40945.61
A14452,27-06-2025,47451.74
A14454,17-08-2024,89256.04
A14454,19-09-2025,92619.17
A14455,02-06-2024,78509.35
A14455,06-03-2026,13921.97
A14455,09-01-2026,-41661.65
A14455,12-06-2024,2710.12
A14456,02-06-2025,81514.43
A14456,05-05-2025,95737.48
A14456,07-11-2025,39005.55
A14456,10-09-2025,24736.47
A14456,17-02-2025,90221.16
A14456,17-07-2024,82941.94
A14457,09-09-2024,91048.33
A14457,19-12-2024,45522.09
A14457,30-06-2025,98621.22
A14458,08-09-2025,53197.9
A14458,22-07-2024,47708.46
A14458,30-05-2025,42966.76
A14460,03-10-2024,92945.77
A14460,10-09-2024,28111.74
A14460,14-01-2026,11686.53
A14461,05-06-2024,84915.74
A14461,05-06-2025,55730.63
A14461,06-10-2024,35075.05
A14461,09-05-2024,25724.53
A14461,17-06-2024,46178.38
A14461,17-08-2024,30718.56
A14461,23-04-2025,12433.58
A14461,28-09-2024,70373.9
A14463,03-12-2025,82888.09
A14463,06-10-2024,1198.68
A14464,10-06-2025,44385.32
A14464,19-12-2025,89388.4
A14465,02-06-2024,96897.58
A14465,07-04-2026,8546.51
A14465,22-08-2024,52383.16
A14466,10-04-2026,41399.97
A14466,24-11-2025,69508.26
A14466,28-08-2024,25192.53
A14468,12-03-2026,87958.53
A14468,13-03-2026,74968.95
A14468,13-04-2025,84236.29
A14468,14-05-2024,53532.76
A14468,18-10-2024,72760.77
A14470,01-01-2026,89592.2
A14470,04-03-2026,66203.17
A14471,15-07-2025,7157.28
A14471,18-03-2026,36670.48
A14472,06-04-2025,70934.98
A14472,18-06-2024,82348.11
A14472,23-05-2024,7282.35
A14473,07-09-2024,60941.11
A14474,02-08-2024,74912.62
A14474,09-11-2025,47380.22
A14474,22-04-2026,60550.04
A14474,26-10-2025,10576.53
A14475,07-02-2026,50412.86
A14476,03-09-2025,21961.89
A14476,22-05-2024,17622.01
A14477,04-06-2025,93875.67
A14477,16-08-2024,22952.26
A14477,19-01-2026,26401.45
A14477,19-02-2026,64859.66
A14478,09-08-2024,54487.68
A14478,29-12-2024,85840.23
A14479,13-11-2025,53331.15
A14480,10-06-2025,23949.28
A14480,11-08-2025,28078.75
A14480,13-07-2025,75424.96
A14481,27-03-2026,32465.06
A14482,08-07-2025,86830.79
A14482,11-03-2026,8464.35
A14483,16-02-2025,28805.22
A14483,24-04-2025,59676.33
A14484,13-01-2026,92938.93
A14484,26-10-2025,98686.96
A14485,10-11-2025,2011.65
A14485,12-05-2025,10769.01
A14485,23-04-2025,94388.2
A14486,02-08-2025,47797.69
A14486,21-11-2024,45527.24
A14486,31-03-2026,12732.45
A14487,09-03-2025,38498.74
A14487,13-06-2024,82084.84
A14487,30-01-2025,21436.42
A14488,05-09-2024,64414.48
A14488,21-09-2025,94161.41
A14488,27-03-2026,41959.57
A14488,31-10-2025,86522.54
A14491,14-01-2025,54968.77
A14491,16-02-2026,51115.79
A14491,19-04-2026,62299.89
A14492,03-09-2024,82613.5
A14493,16-08-2025,62175.2
A14493,23-07-2025,66984.36
A14493,27-08-2024,10429.94
A14493,28-09-2025,88717.39
A14494,05-10-2025,63959.53
A14494,27-06-2025,43799.27
A14494,27-11-2024,874.11
A14495,13-02-2026,41462.73
A14495,17-06-2024,92760.22
A14495,17-11-2024,92932.37
A14495,22-04-2025,60115.84
A14495,30-11-2024,67270.67
A14495,30-12-2024,4996.5
A14496,25-05-2024,88249.72
A14497,20-02-2025,10536.03
A14498,12-07-2025,17413.4
A14498,17-01-2026,86304.28
A14498,23-02-2026,92201.74
A14499,04-01-2026,89077.73
A14499,21-03-2025,83077.07
A14500,03-06-2024,17749.9
A14500,13-01-2025,25738.59
A14500,18-11-2025,12379.78
A14500,29-11-2025,26508.05
A14500,30-03-2026,36578.56
A14501,05-12-2024,70804.08
A14501,18-11-2024,33468.12
A14501,24-04-2025,-92916.9
A14501,27-08-2024,28718.76
A14501,28-10-2025,95490.02
A14502,04-12-2025,49958.65
A14502,20-07-2024,87579.44
A14503,04-03-2026,65038.0
A14503,10-05-2024,42659.1
A14503,16-11-2025,42475.08
A14503,22-01-2026,38682.83
A14503,26-06-2025,29764.65
A14504,12-05-2025,93341.87
A14504,23-03-2025,3925.83
A14505,12-10-2025,19050.36
A14505,16-03-2025,25450.61
A14505,24-08-2025,68029.56
A14506,03-02-2025,47151.66
A14506,21-07-2024,81821.95
A14506,22-08-2024,39000.56
A14506,23-02-2026,98550.88
A14508,07-11-2024,9202.55
A14508,27-04-2026,75594.52
A14508,28-08-2025,79579.75
A14509,20-06-2025,12902.72
A14509,21-03-2025,26875.19
A14510,06-01-2026,314.57
A14510,11-08-2024,98928.25
A14510,12-06-2024,26090.45
A14510,29-05-2024,18492.92
A14511,01-11-2025,70816.7
A14511,02-02-2025,82178.84
A14511,21-09-2025,16575.72
A14511,22-08-2025,56598.23
A14511,27-07-2025,45012.95
A14511,29-09-2025,17474.82
A14512,01-02-2026,94023.09
A14512,09-06-2024,98759.53
A14512,29-11-2024,91071.16
A14513,21-12-2025,48480.49
A14513,23-09-2024,79536.13
A14514,08-02-2026,5837.0
A14514,24-02-2026,40032.13
A14515,08-05-2024,93197.91
A14516,04-06-2024,76099.99
A14516,18-01-2026,8013.33
A14518,04-01-2026,11918.98
A14518,08-05-2024,96863.13
A14518,13-12-2024,96761.21
A14518,25-05-2025,64637.47
A14519,07-06-2024,24438.1
A14519,23-02-2025,63793.25
A14522,07-11-2024,71295.49
A14522,08-07-2025,44751.33
A14522,20-06-2025,87598.24
A14522,21-04-2025,79080.75
A14522,21-07-2024,22274.14
A14522,30-01-2025,48170.41
A14522,30-09-2024,29403.86
A14523,03-08-2024,85106.64
A14523,13-10-2025,14186.45
A14523,23-11-2024,78800.84
A14524,13-04-2026,69916.39
A14524,19-01-2025,32885.39
A14524,28-08-2025,10744.56
A14525,02-02-2026,34499.64
A14525,08-04-2026,39279.96
A14525,17-05-2024,34813.08
A14525,21-03-2025,21243.77
A14526,05-07-2024,98353.85
A14526,06-04-2025,78379.03
A14526,11-10-2025,61472.92
A14526,20-12-2024,70251.16
A14526,26-06-2024,64089.5
A14527,23-09-2025,54434.71
A14528,22-06-2024,32799.07
A14528,24-12-2025,23874.24
A14529,04-07-2024,-25926.52
A14529,05-01-2026,53089.66
A14529,17-06-2025,26467.87
A14530,02-03-2025,7785.48
A14530,16-11-2024,77893.92
A14530,31-07-2024,61131.98
A14531,30-12-2024,17043.07
A14532,17-09-2025,47000.75
A14532,20-03-2026,95565.61
A14533,09-02-2026,93093.73
A14533,10-07-2024,92819.7
A14533,28-11-2024,26774.63
A14534,13-03-2026,11041.19
A14534,16-11-2025,89317.67
A14534,27-04-2026,15608.77
A14535,06-10-2025,41838.12
A14535,08-05-2025,90051.73
A14535,09-04-2025,88776.49
A14535,13-05-2024,67849.01
A14535,18-01-2026,85366.21
A14536,05-07-2025,21384.75
A14536,25-08-2024,33354.72
A14536,30-12-2024,33969.13
A14537,12-08-2024,18663.24
A14537,26-11-2025,73098.64
A14538,24-10-2024,8524.01
A14538,26-01-2026,18153.82
A14539,22-07-2025,6402.94
A14540,12-02-2026,96938.29
A14540,13-03-2025,2537.9
A14540,30-06-2024,66547.54
A14542,09-07-2025,41782.31
A14543,13-02-2025,32519.64
A14543,17-06-2024,83218.08
A14543,18-10-2024,46884.17
A14544,15-07-2024,60960.78
A14545,08-08-2025,51373.27
A14545,18-08-2024,26724.81
A14546,17-09-2025,16249.04
A14547,10-01-2025,4808.57
A14547,19-11-2024,63346.81
A14547,21-12-2025,84003.22
A14548,05-12-2025,40953.06
A14548,07-05-2025,73011.83
A14548,15-01-2026,78251.37
A14549,29-06-2025,39720.32
A14550,17-09-2024,96068.94
A14551,16-08-2025,75541.05
A14551,30-05-2025,15688.4
A14552,08-02-2026,62282.24
A14552,12-04-2025,21963.2
A14552,27-02-2026,96304.49
A14552,29-08-2025,13172.87
A14553,08-03-2026,39565.35
A14553,22-10-2024,84022.45
A14553,26-07-2025,62491.41
A14554,04-12-2024,16531.12
A14554,17-11-2025,15772.66
A14554,21-10-2024,94866.97
A14554,26-06-2025,22767.08
A14555,02-04-2025,75645.03
A14555,11-10-2024,33259.2
A14555,27-12-2025,69409.47
A14556,01-09-2025,67468.29
A14556,05-09-2024,3929.22
A14557,02-12-2024,48541.27
A14557,05-12-2025,74462.49
A14557,15-07-2024,14928.77
A14558,13-11-2024,88043.35
A14558,27-08-2025,65305.73
A14558,29-09-2024,8742.91
A14559,11-01-2025,93327.5
A14559,17-06-2024,52524.02
A14559,19-12-2025,69551.07
A14559,26-09-2024,43807.54
A14560,11-07-2024,66957.44
A14560,13-03-2025,60216.97
A14561,02-04-2025,96053.69
A14561,10-01-2026,15490.51
A14561,10-04-2025,25380.63
A14561,11-08-2024,86484.58
A14561,21-01-2025,6264.49
A14562,29-10-2025,68636.76
A14563,01-12-2025,53586.61
A14563,13-07-2025,16763.62
A14564,06-12-2024,25135.14
A14564,16-07-2025,75784.56
A14565,17-07-2024,96300.75
A14566,03-03-2025,88817.77
A14566,05-08-2025,31540.53
A14567,11-02-2026,38957.98
A14567,14-04-2025,30309.45
A14567,18-05-2024,76268.77
A14567,26-04-2025,10809.2
A14568,10-08-2024,91387.75
A14568,28-01-2026,32365.11
A14569,06-04-2025,40428.54
A14569,24-03-2025,39767.58
A14569,26-12-2024,24796.94
A14571,01-11-2025,4512.3
A14571,03-09-2025,24123.19
A14571,08-11-2024,42628.73
A14571,11-04-2026,99909.2
A14571,20-08-2024,36171.23
A14571,28-04-2024,28072.37
A14571,29-10-2024,64117.58
A14572,05-12-2025,87740.99
A14572,26-08-2024,5297.46
A14573,05-11-2024,35658.96
A14574,12-07-2025,10306.48
A14574,28-11-2025,3254.51
A14575,14-01-2025,46284.96
A14576,03-08-2025,95186.2
A14576,05-08-2024,9304.3
A14576,15-09-2024,92122.48
A14576,17-02-2025,62262.99
A14576,27-02-2025,135703.11
A14577,10-02-2026,15124.53
A14578,01-12-2025,20077.66
A14578,05-02-2025,8372.18
A14578,12-11-2025,20830.01
A14578,19-05-2024,13986.57
A14578,21-05-2025,85245.43
A14579,07-04-2025,53021.49
A14579,07-12-2025,14262.35
A14579,11-10-2024,36047.86
A14579,15-01-2025,46432.25
A14580,11-02-2026,37706.86
A14581,07-05-2025,93251.20999999999
A14581,30-01-2025,75729.7
A14582,01-01-2026,8660.33
A14582,07-02-2026,8298.95
A14582,26-06-2024,76417.25
A14583,08-04-2026,62223.03
A14583,20-03-2026,78016.25
A14584,30-09-2024,42820.12
A14585,13-07-2025,47935.22
A14585,23-10-2025,60323.35
A14585,25-07-2025,19974.69
A14586,03-04-2025,40323.75
A14586,12-04-2026,2781.15
A14586,26-10-2024,28054.22
A14587,01-03-2025,7298.51
A14587,21-07-2024,22858.04
A14587,22-07-2025,21199.13
A14587,23-12-2025,48510.89
A14587,26-05-2024,23878.16
A14587,27-05-2025,16490.01
A14587,30-08-2025,71118.68
A14588,03-11-2024,56943.54
A14588,12-01-2026,18272.13
A14589,10-10-2024,44629.34
A14589,13-06-2024,91806.14
A14589,14-08-2025,75233.93
A14589,18-02-2026,17095.55
A14590,27-02-2025,1799.27
A14591,01-02-2026,66865.82
A14591,07-05-2024,13781.15
A14591,18-05-2024,20939.2
A14591,20-09-2025,28663.16
A14591,28-07-2024,94452.82
A14593,13-10-2024,55845.34
A14593,24-09-2025,96185.84
A14593,25-08-2025,35151.64
A14593,29-03-2025,29459.66
A14595,01-05-2024,72246.53
A14595,20-01-2025,31449.84
A14595,20-10-2024,38079.76
A14595,27-10-2024,80458.21
A14596,02-04-2025,32253.03
A14596,02-11-2024,71570.83
A14596,07-09-2024,24562.56
A14596,10-04-2026,9142.05
A14596,11-11-2025,35114.7
A14596,12-10-2024,75858.72
A14596,26-05-2024,35059.39
A14597,06-05-2024,57824.09
A14597,28-07-2024,13398.56
A14598,10-03-2026,42245.07
A14598,12-09-2025,33212.98
A14598,18-07-2025,76806.19
A14598,24-12-2025,53014.92
A14598,26-03-2026,94404.05
A14599,07-08-2025,76725.57
A14599,24-05-2025,13577.06
A14600,06-11-2025,60974.05
A14601,02-06-2024,86607.34
A14602,11-10-2024,66574.55
A14602,23-03-2026,70022.93
A14603,05-11-2025,21350.57
A14603,08-12-2024,20402.04
A14603,16-08-2025,87518.25
A14603,29-11-2024,73979.04
A14604,02-02-2026,41166.7
A14604,23-06-2024,44282.8
A14604,30-07-2024,62359.17
A14605,06-11-2024,31215.08
A14605,21-08-2024,1201.8
A14605,25-10-2025,71980.47
A14605,27-03-2025,58316.02
A14605,28-05-2024,69694.64
A14606,05-12-2024,31453.63
A14606,18-01-2025,96057.55
A14606,23-08-2025,33324.49
A14606,28-03-2025,90069.74
A14606,29-06-2024,7283.93
A14607,06-08-2024,76321.88
A14607,10-03-2026,16452.79
A14607,15-06-2025,21826.14
A14608,18-01-2025,92783.04
A14608,19-05-2025,71456.8
A14608,20-01-2025,33549.33
A14608,22-01-2026,26654.03
A14609,12-03-2025,89887.71
A14609,26-08-2024,84338.78
A14610,02-12-2024,57247.6
A14610,20-04-2025,98164.06
A14610,22-07-2024,50638.19
A14610,23-08-2024,2732.56
A14610,28-06-2025,80086.2
A14611,14-08-2025,73477.38
A14611,29-09-2025,94527.57
A14612,15-10-2025,31464.21
A14613,07-11-2024,82317.99
A14614,03-01-2025,89034.61
A14614,05-11-2025,84704.36
A14614,09-08-2025,87968.55
A14614,13-04-2026,42567.72
A14614,15-03-2025,68820.64
A14615,13-12-2025,24861.87
A14615,22-06-2025,7553.23
A14615,24-10-2025,66628.01
A14616,03-02-2025,56021.58
A14616,11-05-2024,69290.94
A14616,21-04-2026,83132.45
A14617,17-02-2025,64822.38
A14618,14-12-2024,65202.92
A14618,25-09-2024,55375.09
A14619,07-11-2024,72988.96
A14619,31-12-2025,73711.49
A14620,15-07-2025,85668.46
A14620,26-06-2025,66737.54
A14621,20-12-2024,42306.61
A14622,13-10-2024,88957.01
A14622,22-01-2025,86310.15
A14623,20-08-2024,83667.68
A14624,28-08-2024,77563.14
A14625,01-07-2025,53652.05
A14625,07-06-2025,92228.42
A14625,11-01-2026,47653.0
A14625,23-12-2024,81451.6
A14625,24-09-2025,48594.16
A14626,04-08-2024,32642.42
A14626,11-05-2025,1104.68
A14628,04-11-2024,73354.89
A14628,17-01-2025,14024.45
A14628,18-04-2026,16120.0
A14628,20-11-2025,82440.74
A14628,25-04-2025,11130.39
A14629,01-08-2024,75048.61
A14629,06-03-2025,30842.62
A14629,13-10-2025,78524.38
A14629,14-04-2025,65276.55
A14630,01-05-2024,24995.68
A14630,29-10-2024,70866.28
A14631,08-09-2025,65915.09
A14631,09-05-2025,26557.23
A14631,13-05-2025,21268.56
A14631,23-02-2026,71673.01
A14631,23-08-2025,98093.39
A14632,16-05-2025,32860.97
A14632,21-06-2025,9957.65
A14633,04-08-2025,35887.35
A14633,15-05-2024,22338.11
A14633,15-12-2025,33631.03
A14633,16-03-2026,71544.81
A14633,17-06-2024,81206.78
A14633,17-09-2024,87052.88
A14633,24-07-2024,61671.75
A14634,13-08-2025,88396.51
A14636,06-03-2025,30608.05
A14636,18-07-2025,2576.42
A14636,23-05-2025,6573.92
A14637,13-07-2025,46804.95
A14637,28-12-2025,93823.58
A14638,24-12-2024,68073.99
A14638,30-08-2025,16913.59
A14638,31-03-2025,1170.15
A14639,23-12-2025,15518.72
A14640,14-05-2025,-12310.3
A14640,20-10-2025,38617.45
A14640,22-05-2025,-4348.47
A14641,15-05-2025,14195.5
A14641,16-03-2026,4303.51
A14641,26-11-2024,40646.31
A14642,01-09-2024,62000.26
A14642,12-07-2024,34400.19
A14642,14-07-2025,97060.41
A14642,16-02-2025,18699.1
A14642,17-09-2024,9932.39
A14642,27-10-2025,82203.72
A14642,29-10-2025,6407.73
A14643,02-01-2026,11575.88
A14643,06-03-2026,36171.29
A14643,12-11-2025,40466.69
A14643,26-11-2025,62556.18
A14643,29-07-2025,75298.73
A14644,24-02-2025,17225.5
A14645,13-03-2025,99484.19
A14645,14-01-2026,66996.17
A14646,16-06-2024,60126.68
A14646,20-02-2025,15593.92
A14646,24-07-2024,15955.66
A14646,25-07-2024,35923.96
A14646,28-07-2025,25446.81
A14647,01-01-2026,68705.68
A14647,05-03-2025,56973.94
A14647,21-02-2026,97089.03
A14647,30-11-2024,84572.4
A14648,01-12-2025,48727.81
A14648,20-06-2024,14933.93
A14648,20-08-2024,54808.98
A14648,24-08-2025,23725.0
A14649,02-08-2024,51316.68
A14651,16-08-2025,30138.11
A14651,21-03-2026,48823.19
A14652,06-08-2025,31433.94
A14652,25-05-2024,77753.78
A14653,23-09-2024,62282.08
A14653,28-05-2024,86449.12
A14654,08-03-2026,57840.31
A14654,14-12-2024,15530.44
A14654,21-06-2025,17142.77
A14655,01-12-2024,33754.96
A14656,19-12-2024,68524.18
A14657,15-08-2025,83194.14
A14657,15-11-2025,72061.67
A14657,21-08-2024,84148.14
A14658,03-10-2025,75903.17
A14658,13-03-2026,91646.03
A14659,08-12-2025,79691.91
A14659,14-10-2024,78614.49
A14660,01-07-2025,34295.54
A14660,10-12-2025,33342.18
A14660,28-10-2025,70495.95
A14662,13-06-2025,5064.91
A14662,20-12-2024,91425.69
A14663,10-02-2026,50747.79
A14663,20-01-2025,4533.32
A14663,21-05-2024,82808.83
A14663,21-10-2024,218.63
A14663,24-01-2026,31978.86
A14663,26-07-2024,89556.73
A14664,28-11-2024,63917.09
A14665,10-12-2025,39952.16
A14665,19-02-2026,77885.03
A14665,26-09-2025,21279.64
A14666,10-02-2026,88775.81
A14666,17-07-2025,36166.51
A14666,18-12-2024,50727.48
A14667,01-03-2025,87495.33
A14667,06-09-2025,90065.95
A14667,16-04-2026,38959.81
A14667,26-10-2024,37597.68
A14668,02-05-2024,61458.52
A14668,25-04-2025,4116.05
A14669,10-02-2026,63191.39
A14669,11-03-2026,59064.16
A14669,22-04-2026,61834.5
A14670,21-02-2026,22629.78
A14671,03-02-2026,14525.72
A14671,07-09-2024,88992.73
A14671,16-04-2025,43954.41
A14671,21-01-2025,11132.35
A14671,28-12-2025,57127.88
A14672,04-12-2025,62348.92
A14672,19-02-2026,89151.07
A14673,11-10-2024,95592.31
A14674,14-12-2024,12534.09
A14674,28-10-2024,756.94
A14675,06-02-2026,99008.29
A14675,10-04-2025,39125.93
A14675,21-01-2025,47102.35
A14676,05-10-2025,79092.67
A14676,06-08-2025,11701.59
A14676,09-03-2025,23636.65
A14676,12-04-2025,3849.06
A14676,18-06-2024,98252.27
A14677,09-08-2024,35956.8
A14677,28-05-2025,42865.62
A14678,23-09-2024,19018.97
A14678,24-08-2025,48392.4
A14678,28-06-2024,10384.66
A14679,02-11-2025,73755.87
A14679,09-11-2025,-12264.19
A14679,20-03-2026,12849.27
A14679,21-06-2025,72678.79
