txn_id,account_id,txn_date,txn_type,amount,channel
T035532,A03270,03-06-2025,Credit,81362.99,NEFT
T035533,A13455,27-05-2024,Credit,29078.62,ATM
T035534,A11656,30-04-2024,Credit,3165.69,ATM
T035535,A11109,20-02-2026,Credit,88745.71,NEFT
T035536,A10374,19-01-2025,Debit,48542.79,IMPS
T035537,A09420,29-10-2024,Debit,40355.63,NEFT
T035538,A01647,18-06-2024,Debit,24657.6,UPI
T035539,A04581,03-06-2024,Credit,96114.46,IMPS
T035540,A11539,17-06-2025,Credit,95057.98,IMPS
T035541,A99999,25-01-2025,Debit,41013.54,IMPS
T035542,A99999,18-03-2025,Debit,2146.62,IMPS
T035543,A12026,30-09-2025,Credit,70768.47,IMPS
T035544,A08558,25-04-2026,Credit,60527.47,UPI
T035545,A06302,16-10-2025,Credit,74898.28,IMPS
T035546,A11111,07-01-2025,Debit,46402.93,UPI
T035547,A12614,29-07-2025,Credit,-7685.19,NEFT
T035548,A12135,04-10-2025,Debit,41229.61,UPI
T035549,A04160,01-05-2024,Credit,28333.33,IMPS
T035550,A11157,02-09-2025,Credit,24033.42,NEFT
T035551,A08377,01-11-2025,Debit,8895.55,UPI
T035552,A07328,22-06-2025,Debit,-32979.07,NEFT
T035553,A10901,26-08-2024,Debit,-10458.51,UPI
T035554,A06651,12-05-2025,Credit,13423.57,ATM
T035555,A02845,26-08-2025,Credit,59574.05,ATM
T035556,A11105,13-01-2025,Debit,72720.81,NEFT
T035557,A09739,05-02-2025,Credit,630.87,IMPS
T035558,A04015,15-12-2024,Debit,28229.77,UPI
T035559,A03039,14-05-2025,Debit,22871.34,NEFT
T035560,A09436,11-12-2024,Credit,-76252.88,IMPS
T035561,A02732,12-11-2024,Credit,94908.59,IMPS
T035562,A02039,23-02-2026,Credit,77667.37,UPI
T035563,A03089,13-07-2025,Credit,59158.03,NEFT
T035564,A12562,17-02-2025,Debit,72159.39,IMPS
T035565,A00728,13-01-2026,Credit,36881.94,ATM
T035566,A08621,04-01-2026,Credit,7139.34,UPI
T035567,A09942,04-11-2024,Debit,11824.66,NEFT
T035568,A08859,24-05-2024,Credit,48830.61,UPI
T035569,A01710,04-07-2025,Debit,760.34,NEFT
T035570,A05238,05-06-2024,Credit,85521.81,NEFT
T035571,A01004,09-11-2024,Debit,52632.62,NEFT
T035572,A14318,28-05-2024,Debit,87353.47,IMPS
T035573,A09084,01-12-2025,Credit,16766.27,UPI
T035574,A13464,20-09-2024,Credit,3360.67,ATM
T035575,A11760,15-05-2025,Credit,54644.7,IMPS
T035576,A00891,03-08-2024,Credit,48221.74,UPI
T035577,A01825,09-08-2024,Debit,61570.76,NEFT
T035578,A14919,10-02-2026,Debit,80874.23,NEFT
T035579,A07841,23-03-2025,Debit,75433.24,IMPS
T035580,A08117,28-05-2024,Debit,67267.73,ATM
T035581,A07361,03-02-2026,Credit,54795.45,NEFT
T035582,A13583,12-08-2025,Debit,5761.68,UPI
T035583,A05731,04-02-2026,Credit,98634.27,NEFT
T035584,A07597,31-03-2025,Credit,44004.86,ATM
T035585,A09722,21-04-2026,Debit,36580.43,ATM
T035586,A03987,06-10-2025,Debit,20320.35,ATM
T035587,A09945,07-06-2024,Credit,35196.33,UPI
T035588,A10416,10-09-2024,Credit,37054.56,NEFT
T035589,A04813,09-11-2025,Credit,17350.92,ATM
T035590,A07724,31-05-2024,Debit,23264.36,NEFT
T035591,A02930,13-07-2024,Credit,81596.72,UPI
T035592,A11040,25-05-2024,Credit,10808.39,UPI
T035593,A99999,14-07-2024,Credit,30751.78,NEFT
T035594,A03963,08-08-2025,Debit,14044.45,IMPS
T035595,A00776,27-03-2025,Credit,16800.45,NEFT
T035596,A11512,26-09-2024,Debit,60680.01,ATM
T035597,A10371,07-01-2025,Credit,80472.92,ATM
T035598,A99999,10-05-2024,Credit,44733.95,ATM
T035599,A07481,21-08-2025,Debit,80982.4,NEFT
T035600,A05048,07-06-2025,Credit,4396.6,ATM
T035601,A00110,01-11-2024,Debit,74279.37,IMPS
T035602,A14674,14-12-2024,Credit,12534.09,UPI
T035603,A06228,12-10-2024,Debit,95113.12,NEFT
T035604,A12655,18-07-2024,Debit,63677.58,IMPS
T035605,A01880,20-05-2025,Debit,85913.14,NEFT
T035606,A12267,24-09-2024,Debit,62617.61,NEFT
T035607,A08153,27-08-2025,Credit,51869.18,UPI
T035608,A05404,15-06-2024,Debit,96207.3,NEFT
T035609,A14762,05-06-2024,Debit,56119.2,UPI
T035610,A08341,24-04-2026,Credit,43809.17,UPI
T035611,A01725,31-08-2025,Debit,73841.7,IMPS
T035612,A02911,30-08-2024,Debit,65457.28,ATM
T035613,A01179,04-03-2026,Credit,66836.13,ATM
T035614,A00588,12-04-2026,Debit,80806.83,UPI
T035615,A07717,29-04-2024,Credit,62121.28,ATM
T035616,A09664,27-02-2026,Debit,2726.8,NEFT
T035617,A03069,26-12-2025,Credit,16102.58,ATM
T035618,A00702,01-11-2025,Credit,72603.1,UPI
T035619,A07337,12-09-2024,Credit,75138.56,NEFT
T035620,A04053,25-12-2024,Credit,92239.02,IMPS
T035621,A13063,17-11-2024,Debit,58629.37,NEFT
T035622,A13243,09-09-2024,Debit,66809.6,UPI
T035623,A11580,11-08-2025,Credit,22729.6,NEFT
T035624,A05666,05-02-2026,Debit,1777.41,NEFT
T035625,A14707,03-10-2024,Debit,79033.16,ATM
T035626,A10103,23-04-2025,Credit,36636.15,ATM
T035627,A03366,12-12-2024,Debit,63231.02,UPI
T035628,A03511,04-07-2025,Debit,43765.26,IMPS
T035629,A12262,20-06-2025,Debit,48493.05,UPI
T035630,A99999,13-09-2024,Debit,39540.67,ATM
T035631,A02982,11-05-2025,Debit,79581.55,ATM
T035632,A08730,08-09-2024,Credit,74988.9,NEFT
T035633,A03884,30-05-2024,Debit,96651.5,ATM
T035634,A03636,01-04-2025,Debit,3940.95,UPI
T035635,A00731,25-08-2024,Credit,59085.59,ATM
T035636,A04006,20-07-2024,Debit,54401.76,ATM
T035637,A00629,20-02-2026,Credit,21371.44,IMPS
T035638,A00979,15-07-2025,Debit,99070.1,IMPS
T035639,A14058,18-07-2025,Credit,67067.01,ATM
T035640,A14456,02-06-2025,Credit,81514.43,IMPS
T035641,A00190,01-02-2026,Debit,23972.06,UPI
T035642,A01743,05-08-2025,Credit,-17729.99,ATM
T035643,A00690,22-03-2025,Credit,1283.6,ATM
T035644,A01205,27-04-2024,Credit,37802.89,NEFT
T035645,A11515,24-01-2025,Credit,52626.57,NEFT
T035646,A03499,30-11-2025,Debit,91526.15,NEFT
T035647,A00005,21-03-2025,Credit,89282.2,ATM
T035648,A10323,27-10-2025,Credit,29446.04,UPI
T035649,A13419,03-07-2025,Debit,20255.15,NEFT
T035650,A04378,31-12-2025,Credit,54692.68,IMPS
T035651,A99999,07-10-2025,Debit,86315.02,UPI
T035652,A12008,05-11-2024,Credit,274.65,NEFT
T035653,A07551,05-02-2026,Credit,-11284.7,IMPS
T035654,A09065,14-12-2025,Debit,4125.74,ATM
T035655,A14109,21-05-2025,Debit,13603.51,IMPS
T035656,A06519,24-01-2026,Credit,64737.18,UPI
T035657,A09791,05-02-2025,Credit,64757.41,NEFT
T035658,A06637,04-04-2026,Debit,30261.78,IMPS
T035659,A03032,25-06-2025,Debit,35353.78,NEFT
T035660,A07322,17-06-2024,Credit,88836.75,IMPS
T035661,A06512,12-05-2024,Credit,56182.41,NEFT
T035662,A09970,14-04-2026,Debit,29035.17,ATM
T035663,A09249,18-11-2024,Debit,39683.5,ATM
T035664,A08015,19-10-2024,Credit,78172.53,ATM
T035665,A12478,18-07-2025,Credit,25787.12,ATM
T035666,A05081,19-12-2024,Debit,55534.76,ATM
T035667,A13680,28-01-2026,Credit,91910.29,UPI
T035668,A04525,06-04-2026,Credit,50253.43,UPI
T035669,A04636,01-08-2024,Credit,6873.06,IMPS
T035670,A02334,24-01-2026,Credit,15577.65,UPI
T035671,A12569,02-03-2025,Credit,97719.97,UPI
T035672,A01632,10-08-2024,Credit,52164.08,NEFT
T035673,A10118,19-02-2025,Debit,10049.47,UPI
T035674,A12839,19-01-2025,Debit,91090.9,ATM
T035675,A13099,17-05-2024,Credit,13354.84,NEFT
T035676,A01160,07-08-2024,Debit,6006.33,ATM
T035677,A02729,17-07-2025,Credit,73788.9,ATM
T035678,A02445,19-07-2024,Debit,76623.72,IMPS
T035679,A14118,08-12-2025,Debit,33865.42,NEFT
T035680,A12256,05-05-2024,Debit,27597.99,ATM
T035681,A01343,22-06-2024,Credit,85264.39,UPI
T035682,A03755,01-02-2026,Credit,8184.41,IMPS
T035683,A14416,22-10-2025,Debit,4226.12,NEFT
T035684,A06323,25-02-2026,Debit,40286.39,ATM
T035685,A09491,06-04-2025,Credit,85286.03,IMPS
T035686,A13842,05-03-2026,Debit,37972.22,IMPS
T035687,A13507,12-04-2026,Debit,45812.67,NEFT
T035688,A01731,14-05-2025,Debit,66381.44,ATM
T035689,A07872,07-06-2025,Debit,96142.03,IMPS
T035690,A06386,12-03-2025,Debit,25430.78,ATM
T035691,A13616,23-07-2024,Debit,28338.42,NEFT
T035692,A12494,27-01-2025,Credit,80515.06,UPI
T035693,A99999,03-10-2025,Credit,32997.81,UPI
T035694,A11113,31-05-2024,Debit,40947.8,IMPS
T035695,A03245,18-10-2024,Debit,36134.92,ATM
T035696,A00765,03-06-2024,Debit,35956.96,UPI
T035697,A08017,30-08-2024,Debit,49128.81,IMPS
T035698,A01040,23-07-2025,Credit,34507.58,IMPS
T035699,A10044,25-02-2026,Debit,41402.12,ATM
T035700,A10267,24-02-2026,Credit,88294.69,UPI
T035701,A05802,08-10-2025,Debit,70803.97,UPI
T035702,A11504,26-09-2024,Credit,95777.82,ATM
T035703,A03694,15-05-2024,Debit,49084.23,NEFT
T035704,A00669,30-08-2025,Credit,37778.19,ATM
T035705,A05268,15-06-2025,Debit,94826.49,NEFT
T035706,A01015,23-08-2025,Debit,18061.77,UPI
T035707,A10768,31-01-2026,Debit,60222.02,ATM
T035708,A01763,22-01-2025,Debit,52952.43,ATM
T035709,A00930,07-03-2026,Credit,34470.5,IMPS
T035710,A07728,04-12-2025,Credit,40156.25,ATM
T035711,A02022,08-12-2024,Credit,34625.37,ATM
T035712,A12514,13-05-2025,Debit,62160.56,IMPS
T035713,A00913,27-06-2025,Debit,29756.66,UPI
T035714,A05875,26-08-2024,Debit,28865.08,UPI
T035715,A04905,25-09-2025,Debit,39292.64,NEFT
T035716,A09159,20-12-2024,Debit,51205.9,ATM
T035717,A09001,25-05-2025,Debit,67493.8,ATM
T035718,A04653,06-03-2026,Credit,76476.92,UPI
T035719,A02155,08-12-2024,Debit,-21791.9,IMPS
T035720,A12295,16-12-2025,Debit,59680.38,IMPS
T035721,A01987,22-03-2026,Debit,64477.05,NEFT
T035722,A08605,09-09-2025,Credit,28803.61,IMPS
T035723,A03402,24-10-2025,Credit,16343.47,NEFT
T035724,A06969,31-08-2025,Credit,32909.33,ATM
T035725,A07057,04-09-2025,Credit,23684.2,NEFT
T035726,A09947,02-04-2026,Debit,38796.3,NEFT
T035727,A04738,03-07-2024,Credit,60813.1,ATM
T035728,A13892,30-04-2025,Credit,87839.12,ATM
T035729,A10950,02-08-2025,Debit,84477.9,ATM
T035730,A08664,05-01-2025,Credit,42450.41,UPI
T035731,A08754,24-04-2025,Debit,43094.59,IMPS
T035732,A07543,09-01-2026,Debit,92087.87,UPI
T035733,A11881,23-10-2024,Debit,53119.62,IMPS
T035734,A12123,04-02-2025,Debit,42572.91,ATM
T035735,A02848,02-08-2025,Debit,23448.86,ATM
T035736,A11493,01-12-2024,Debit,85479.41,IMPS
T035737,A10080,17-07-2024,Credit,49668.95,ATM
T035738,A99999,15-05-2025,Debit,38934.33,IMPS
T035739,A11692,15-08-2025,Credit,50265.21,UPI
T035740,A05028,02-04-2026,Debit,86918.04,UPI
T035741,A13333,07-01-2025,Debit,88708.94,IMPS
T035742,A03848,02-02-2026,Credit,82185.27,NEFT
T035743,A12588,08-10-2024,Credit,78596.82,ATM
T035744,A07341,09-12-2024,Credit,41168,NEFT
T035745,A04655,20-02-2025,Debit,18897.16,UPI
T035746,A01836,29-03-2026,Debit,25106.17,UPI
T035747,A09672,27-06-2025,Credit,88039.26,ATM
T035748,A05436,23-09-2025,Debit,59731.95,ATM
T035749,A01585,02-09-2025,Debit,65901.96,NEFT
T035750,A00564,29-05-2025,Credit,89446.75,NEFT
T035751,A08720,08-05-2024,Debit,41901.41,ATM
T035752,A02591,11-05-2024,Debit,29945.72,ATM
T035753,A01040,13-09-2025,Debit,43939.02,IMPS
T035754,A02626,16-04-2025,Credit,83030.9,NEFT
T035755,A02818,14-02-2025,Credit,39814.47,ATM
T035756,A07583,22-01-2025,Debit,2191.77,IMPS
T035757,A02409,22-01-2025,Debit,32576.25,NEFT
T035758,A08873,27-12-2025,Credit,50500.47,IMPS
T035759,A03012,12-11-2025,Credit,24999.35,UPI
T035760,A02499,20-10-2025,Credit,45825.85,NEFT
T035761,A14411,19-01-2025,Credit,14334.03,IMPS
T035762,A10740,05-04-2025,Debit,47783.67,IMPS
T035763,A05023,18-04-2025,Debit,73230.28,ATM
T035764,A00551,07-03-2025,Debit,52282.4,UPI
T035765,A11880,12-08-2024,Credit,93902.63,UPI
T035766,A11408,12-04-2026,Debit,13624.33,ATM
T035767,A10850,01-09-2025,Credit,-27213.95,ATM
T035768,A07767,23-07-2024,Credit,46791.2,UPI
T035769,A08047,16-11-2024,Credit,26753.96,NEFT
T035770,A10416,06-05-2024,Debit,45024.47,UPI
T035771,A00951,30-04-2025,Debit,6061.85,IMPS
T035772,A06303,23-03-2026,Credit,93338.24,NEFT
T035773,A14353,09-04-2025,Credit,82446.44,UPI
T035774,A11532,08-11-2025,Debit,62137.42,IMPS
T035775,A03370,09-04-2025,Debit,86224.7,NEFT
T035776,A07818,21-07-2024,Credit,73033.55,NEFT
T035777,A04784,20-05-2024,Credit,-99530.82,NEFT
T035778,A09616,04-12-2024,Credit,78948.9,ATM
T035779,A02380,26-10-2025,Debit,89737.21,IMPS
T035780,A01446,21-01-2025,Debit,89398.69,UPI
T035781,A09063,12-01-2025,Credit,48517.71,ATM
T035782,A07746,04-12-2024,Debit,68828.33,ATM
T035783,A07095,13-11-2025,Credit,23267.28,NEFT
T035784,A05522,04-10-2025,Debit,25888.78,UPI
T035785,A07606,08-09-2024,Credit,12046.46,ATM
T035786,A00768,09-11-2025,Debit,91274.12,UPI
T035787,A14588,12-01-2026,Credit,18272.13,UPI
T035788,A11463,06-01-2026,Credit,54334.17,UPI
T035789,A11676,23-09-2024,Credit,31926.61,NEFT
T035790,A02994,28-07-2024,Credit,18971.19,NEFT
T035791,A10491,17-10-2025,Debit,89553.09,NEFT
T035792,A99999,13-02-2026,Credit,10394.87,NEFT
T035793,A07941,26-09-2025,Debit,54023.1,ATM
T035794,A05783,21-11-2024,Credit,92806.53,ATM
T035795,A04607,21-06-2025,Debit,91637.39,IMPS
T035796,A07197,08-05-2025,Debit,53119.27,NEFT
T035797,A08787,05-04-2026,Debit,87647.98,UPI
T035798,A13406,28-01-2026,Debit,4801.5,NEFT
T035799,A06912,09-03-2025,Debit,27237.39,IMPS
T035800,A09115,12-03-2026,Debit,57836.74,IMPS
T035801,A08170,11-12-2024,Credit,92151.5,UPI
T035802,A05214,17-12-2024,Credit,28128.05,IMPS
T035803,A13458,01-09-2024,Debit,77918.64,ATM
T035804,A02751,23-02-2025,Credit,35076.63,ATM
T035805,A07454,25-04-2026,Credit,60988.13,IMPS
T035806,A07984,17-06-2025,Credit,-27115.22,UPI
T035807,A08707,01-09-2024,Debit,6291.74,UPI
T035808,A03258,24-12-2025,Debit,33956.49,ATM
T035809,A02773,10-12-2025,Credit,13661.23,ATM
T035810,A07029,07-04-2025,Debit,55249.22,IMPS
T035811,A06743,18-10-2025,Credit,26041.32,ATM
T035812,A12482,30-05-2025,Debit,96828.94,NEFT
T035813,A07559,18-06-2024,Credit,82836.57,ATM
T035814,A12081,21-04-2025,Credit,67441.92,IMPS
T035815,A09034,28-08-2024,Debit,91107.49,IMPS
T035816,A13688,30-07-2024,Debit,35771.13,NEFT
T035817,A99999,20-04-2025,Credit,66604.44,UPI
T035818,A10271,01-03-2025,Credit,57782.49,ATM
T035819,A06671,11-04-2025,Debit,22226.47,ATM
T035820,A01704,02-05-2024,Debit,36646.29,ATM
T035821,A14249,02-07-2025,Credit,18368.63,ATM
T035822,A10077,26-06-2025,Debit,24253.67,ATM
T035823,A14819,24-04-2025,Debit,10783.18,IMPS
T035824,A09344,07-10-2025,Debit,78076.16,NEFT
T035825,A02507,07-03-2026,Credit,56578.57,ATM
T035826,A01790,16-07-2025,Credit,64573.3,ATM
T035827,A13396,10-08-2024,Debit,74633.88,IMPS
T035828,A05601,27-06-2024,Credit,59742.7,ATM
T035829,A08310,28-05-2024,Debit,-62249.78,IMPS
T035830,A03037,15-03-2025,Debit,52328.39,IMPS
T035831,A10836,11-01-2026,Credit,-46968.32,ATM
T035832,A12766,30-04-2025,Debit,62349.98,UPI
T035833,A01847,17-10-2025,Credit,31008.32,UPI
T035834,A12481,12-11-2025,Credit,39406.71,NEFT
T035835,A12933,15-12-2025,Debit,39728.25,NEFT
T035836,A06045,28-03-2026,Debit,55277.1,UPI
T035837,A13297,23-09-2025,Debit,33489.07,NEFT
T035838,A00649,11-10-2025,Credit,39272.87,ATM
T035839,A05761,14-11-2024,Credit,88834.21,UPI
T035840,A00634,09-10-2024,Credit,36160.24,UPI
T035841,A08000,12-07-2024,Debit,25777.12,IMPS
T035842,A14530,02-03-2025,Debit,7785.48,ATM
T035843,A99999,12-10-2025,Credit,-2915.09,UPI
T035844,A04427,23-06-2024,Debit,96142.63,IMPS
T035845,A01638,24-02-2025,Debit,3483.17,ATM
T035846,A08576,22-01-2026,Credit,1652.87,IMPS
T035847,A04932,09-03-2026,Debit,38623.07,UPI
T035848,A01760,01-10-2025,Credit,62133.2,IMPS
T035849,A14229,26-01-2026,Debit,76368.15,NEFT
T035850,A07398,06-09-2025,Debit,29918.25,UPI
T035851,A08504,31-12-2024,Credit,83885.19,IMPS
T035852,A03172,01-04-2026,Debit,12092.96,NEFT
T035853,A03072,21-01-2026,Credit,64098.03,NEFT
T035854,A14299,08-05-2024,Debit,22060.76,IMPS
T035855,A03475,28-02-2026,Debit,83338.73,NEFT
T035856,A05842,19-07-2024,Credit,53750.82,IMPS
T035857,A02854,30-03-2026,Debit,72509.25,IMPS
T035858,A01900,25-02-2025,Debit,67907.53,NEFT
T035859,A07209,02-10-2024,Credit,38344.29,ATM
T035860,A00994,16-11-2025,Credit,14008.04,UPI
T035861,A07571,09-03-2025,Credit,55297.9,ATM
T035862,A03745,01-05-2024,Credit,5887.39,IMPS
T035863,A07227,28-04-2025,Debit,12629.82,NEFT
T035864,A99999,14-12-2024,Debit,43957.79,NEFT
T035865,A05439,16-10-2025,Credit,88093.13,UPI
T035866,A10479,10-03-2025,Credit,1579.05,NEFT
T035867,A07266,07-05-2025,Credit,34356.6,UPI
T035868,A03254,26-06-2024,Debit,62720.61,IMPS
T035869,A10282,19-10-2025,Debit,76032.92,IMPS
T035870,A09903,02-12-2024,Debit,85838.03,NEFT
T035871,A07738,08-08-2024,Credit,8582.95,NEFT
T035872,A02463,20-11-2025,Debit,9143.31,NEFT
T035873,A11490,06-09-2024,Credit,45701.02,UPI
T035874,A14684,04-01-2026,Debit,7208.7,IMPS
T035875,A11276,31-03-2026,Debit,30886.36,UPI
T035876,A10542,09-12-2025,Credit,94169.04,IMPS
T035877,A12254,30-12-2025,Credit,38309.35,ATM
T035878,A01782,01-06-2025,Credit,42517.3,ATM
T035879,A05981,23-12-2025,Credit,83878.68,UPI
T035880,A08567,21-01-2026,Credit,73816.38,ATM
T035881,A04826,12-01-2025,Credit,94994.03,IMPS
T035882,A08433,30-01-2025,Credit,82147.66,UPI
T035883,A06822,25-05-2024,Credit,37576.97,IMPS
T035884,A09940,26-02-2025,Credit,52657.64,UPI
T035885,A08649,02-10-2025,Credit,53428.59,UPI
T035886,A13056,22-11-2025,Credit,12688.29,IMPS
T035887,A10655,24-07-2024,Credit,13185.92,IMPS
T035888,A08175,06-07-2025,Credit,24716.14,UPI
T035889,A11471,07-01-2026,Credit,29617.98,IMPS
T035890,A00043,01-12-2025,Debit,10647.67,ATM
T035891,A07621,06-06-2024,Debit,15713.2,NEFT
T035892,A08417,16-02-2025,Debit,43896.69,IMPS
T035893,A12682,13-04-2025,Debit,94266.24,ATM
T035894,A06160,10-07-2025,Debit,34982.51,NEFT
T035895,A11290,10-09-2024,Credit,97255.02,IMPS
T035896,A04716,09-06-2024,Credit,56460.22,NEFT
T035897,A14596,10-04-2026,Debit,9142.05,IMPS
T035898,A12220,27-09-2025,Credit,72700,IMPS
T035899,A01035,14-01-2025,Debit,62138.74,IMPS
T035900,A14523,23-11-2024,Credit,78800.84,NEFT
T035901,A04518,29-08-2024,Debit,5470.52,IMPS
T035902,A09617,26-05-2025,Debit,16045.93,UPI
T035903,A00694,29-09-2024,Debit,60806.64,IMPS
T035904,A02929,11-07-2024,Debit,4367.84,ATM
T035905,A13639,11-08-2024,Credit,94490.91,ATM
T035906,A14682,10-04-2025,Debit,71493.49,NEFT
T035907,A02637,18-01-2025,Debit,52895.04,IMPS
T035908,A02664,29-01-2025,Credit,35163.2,UPI
T035909,A04330,15-04-2025,Credit,90970.96,NEFT
T035910,A05337,18-08-2024,Debit,10595.97,UPI
T035911,A13481,26-05-2024,Debit,51263.96,NEFT
T035912,A00423,06-03-2025,Debit,64190.76,UPI
T035913,A00924,01-12-2025,Debit,44115.39,IMPS
T035914,A01967,01-09-2024,Debit,49577.31,UPI
T035915,A13796,03-04-2026,Credit,81981.39,UPI
T035916,A10061,21-11-2025,Debit,16512.02,NEFT
T035917,A00758,21-05-2025,Credit,95318.58,UPI
T035918,A05231,16-07-2025,Debit,58041.8,UPI
T035919,A01753,11-06-2025,Debit,86296.09,NEFT
T035920,A02508,28-01-2026,Credit,37502.58,UPI
T035921,A06189,30-12-2025,Credit,38702.86,ATM
T035922,A08869,30-07-2024,Credit,68738.45,ATM
T035923,A04710,13-05-2025,Credit,10690.78,ATM
T035924,A12941,20-05-2025,Debit,53489.42,UPI
T035925,A10261,07-03-2025,Credit,16477.83,ATM
T035926,A04487,06-03-2026,Credit,3578.31,NEFT
T035927,A13419,10-04-2025,Credit,48761.61,IMPS
T035928,A00579,10-07-2025,Debit,84070.4,NEFT
T035929,A10873,08-07-2024,Credit,82252.38,UPI
T035930,A03215,29-04-2025,Credit,9125.04,ATM
T035931,A04474,14-09-2024,Credit,77484.69,NEFT
T035932,A01480,23-12-2024,Debit,45023.33,UPI
T035933,A14850,17-02-2026,Debit,45821.41,NEFT
T035934,A08223,22-11-2025,Credit,63990.99,IMPS
T035935,A06694,05-01-2025,Debit,70969.03,UPI
T035936,A09496,09-12-2025,Debit,14153.55,NEFT
T035937,A10825,09-02-2025,Credit,13687.93,NEFT
T035938,A11744,01-03-2025,Credit,66066.4,ATM
T035939,A07111,13-03-2025,Debit,3149.45,IMPS
T035940,A02430,08-05-2025,Credit,42613.21,IMPS
T035941,A02602,17-05-2025,Debit,74441.19,UPI
T035942,A10230,22-04-2026,Credit,9682.53,ATM
T035943,A07787,26-09-2025,Debit,83441.28,ATM
T035944,A11829,09-09-2024,Credit,42914.27,IMPS
T035945,A06168,20-11-2024,Debit,22871.21,ATM
T035946,A04667,29-07-2024,Credit,30497.71,ATM
T035947,A14497,20-02-2025,Debit,10536.03,UPI
T035948,A08912,14-09-2025,Credit,13724.82,IMPS
T035949,A07474,25-10-2024,Credit,36490.85,UPI
T035950,A07025,15-11-2025,Debit,46076.81,NEFT
T035951,A04180,28-02-2026,Debit,82816.8,ATM
T035952,A14694,06-06-2025,Credit,82118.63,ATM
T035953,A12417,10-05-2024,Credit,70160.65,UPI
T035954,A00207,18-08-2025,Debit,27536.44,IMPS
T035955,A04229,10-08-2024,Debit,81720.72,ATM
T035956,A09161,30-11-2024,Credit,72814.74,IMPS
T035957,A10359,09-03-2025,Credit,10197.26,UPI
T035958,A09140,14-04-2026,Credit,86247.87,NEFT
T035959,A01858,08-02-2025,Debit,36869.67,ATM
T035960,A09793,01-03-2026,Debit,45641.07,UPI
T035961,A09017,20-10-2025,Debit,68713.06,IMPS
T035962,A08347,06-05-2025,Debit,83017.87,UPI
T035963,A10105,04-12-2025,Credit,49512.21,UPI
T035964,A99999,21-12-2024,Credit,68313.44,NEFT
T035965,A09092,04-08-2024,Debit,1888.42,ATM
T035966,A10376,24-11-2025,Debit,81115.15,UPI
T035967,A08115,12-10-2025,Debit,80523.72,UPI
T035968,A13097,04-09-2025,Debit,18427.34,ATM
T035969,A03931,14-08-2024,Debit,74541.33,IMPS
T035970,A02243,13-02-2026,Credit,68646.23,ATM
T035971,A03888,29-11-2025,Debit,17758.14,NEFT
T035972,A11057,11-08-2025,Credit,60143.75,ATM
T035973,A04409,22-01-2025,Debit,78852.94,NEFT
T035974,A13735,20-04-2026,Credit,59593.14,IMPS
T035975,A00522,31-01-2025,Debit,3661.77,UPI
T035976,A08453,07-03-2026,Credit,64409.77,ATM
T035977,A12430,31-07-2024,Credit,45825.28,ATM
T035978,A14532,20-03-2026,Debit,95565.61,ATM
T035979,A01032,11-12-2024,Debit,21495.22,ATM
T035980,A11421,21-07-2025,Credit,67745.69,IMPS
T035981,A08315,22-08-2024,Credit,39398.55,UPI
T035982,A12473,02-04-2025,Debit,16442.31,ATM
T035983,A14225,23-01-2025,Credit,84130.72,UPI
T035984,A99999,02-06-2024,Credit,91723.57,UPI
T035985,A11346,20-10-2024,Debit,10949.53,NEFT
T035986,A14062,05-04-2025,Credit,38029.55,UPI
T035987,A06735,14-05-2024,Debit,27234.6,ATM
T035988,A04265,29-05-2024,Debit,25266.02,UPI
T035989,A06844,23-04-2026,Credit,86281.4,NEFT
T035990,A13642,19-02-2025,Credit,95243.43,UPI
T035991,A03571,19-04-2026,Debit,60252.64,IMPS
T035992,A08838,10-04-2025,Debit,72881.65,UPI
T035993,A03109,08-11-2025,Debit,91703.56,NEFT
T035994,A08448,20-09-2024,Debit,83926.6,IMPS
T035995,A14149,10-12-2024,Debit,20370.71,ATM
T035996,A13607,10-03-2026,Credit,16002.67,UPI
T035997,A07519,15-04-2026,Credit,47134.95,NEFT
T035998,A08750,04-02-2026,Credit,58047.69,NEFT
T035999,A12472,17-07-2025,Debit,33434.16,IMPS
T036000,A05560,21-04-2025,Credit,92309.83,UPI
T036001,A13239,10-05-2024,Credit,21655.66,NEFT
T036002,A05528,09-06-2025,Credit,47640.04,IMPS
T036003,A12471,09-08-2024,Credit,80410.82,IMPS
T036004,A08064,27-02-2026,Credit,27980.93,IMPS
T036005,A12320,10-06-2025,Debit,3699.91,UPI
T036006,A01056,20-08-2025,Credit,43563.05,NEFT
T036007,A06298,02-07-2024,Credit,11241.43,UPI
T036008,A02877,22-07-2024,Credit,68299.06,NEFT
T036009,A08168,01-06-2024,Credit,19889.12,NEFT
T036010,A02225,03-02-2025,Debit,60889.01,ATM
T036011,A00563,09-01-2026,Debit,-88797.8,UPI
T036012,A00069,06-10-2024,Credit,20212.03,ATM
T036013,A14095,28-05-2024,Credit,25104.89,ATM
T036014,A05708,14-05-2025,Credit,37526.16,UPI
T036015,A04211,01-07-2025,Credit,80359.78,IMPS
T036016,A02385,17-10-2024,Credit,-43526.56,IMPS
T036017,A11085,22-12-2025,Credit,10217.5,NEFT
T036018,A05217,28-04-2024,Credit,53673.72,ATM
T036019,A04869,31-05-2024,Credit,52896.95,IMPS
T036020,A10949,15-09-2025,Debit,86567.02,UPI
T036021,A07839,19-09-2024,Credit,76898.5,IMPS
